ID,FIA_0010,FIA_0011,FIA_0012,FIA_0015,FIA_0016,FIA_0017,FIA_0018,FIA_0019,FIA_0020,FIA_0021,FIA_0022,FIA_0041,FIA_0042,FIA_0043,FIA_0051,FIA_0057,FIA_0059,FIA_0061,FIA_0062,FIA_0063,FIA_0064,FIA_0065,FIA_0066,FIA_0067,FIA_0068,FIA_0069,FIA_0070,FIA_0071,FIA_0072,FIA_0073,FIA_0081,FIA_0091,FIA_0093,FIA_0094,FIA_0095,FIA_0096,FIA_0097,FIA_0098,FIA_0101,FIA_0102,FIA_0103,FIA_0105,FIA_0106,FIA_0107,FIA_0108,FIA_0109,FIA_0110,FIA_0111,FIA_0112,FIA_0113,FIA_0114,FIA_0115,FIA_0116,FIA_0117,FIA_0118,FIA_0119,FIA_0120,FIA_0121,FIA_0122,FIA_0123,FIA_0124,FIA_0125,FIA_0126,FIA_0127,FIA_0128,FIA_0129,FIA_0130,FIA_0131,FIA_0132,FIA_0133,FIA_0134,FIA_0135,FIA_0136,FIA_0140,FIA_0142,FIA_0143,FIA_0201,FIA_0202,FIA_0211,FIA_0212,FIA_0221,FIA_0222,FIA_0230,FIA_0241,FIA_0242,FIA_0250,FIA_0260,FIA_0261,FIA_0262,FIA_0263,FIA_0264,FIA_0310,FIA_0311,FIA_0312,FIA_0313,FIA_0314,FIA_0315,FIA_0316,FIA_0317,FIA_0318,FIA_0319,FIA_0320,FIA_0321,FIA_0322,FIA_0323,FIA_0330,FIA_0331,FIA_0332,FIA_0334,FIA_0341,FIA_0345,FIA_0351,FIA_0352,FIA_0355,FIA_0356,FIA_0361,FIA_0367,FIA_0370,FIA_0371,FIA_0372,FIA_0373,FIA_0374,FIA_0375,FIA_0378,FIA_0379,FIA_0381,FIA_0391,FIA_0400,FIA_0401,FIA_0402,FIA_0403,FIA_0404,FIA_0405,FIA_0406,FIA_0407,FIA_0408,FIA_0409,FIA_0410,FIA_0421,FIA_0422,FIA_0431,FIA_0450,FIA_0451,FIA_0452,FIA_0460,FIA_0461,FIA_0462,FIA_0463,FIA_0471,FIA_0475,FIA_0481,FIA_0491,FIA_0492,FIA_0500,FIA_0501,FIA_0502,FIA_0510,FIA_0521,FIA_0531,FIA_0540,FIA_0541,FIA_0542,FIA_0543,FIA_0544,FIA_0545,FIA_0546,FIA_0547,FIA_0548,FIA_0551,FIA_0552,FIA_0555,FIA_0571,FIA_0580,FIA_0591,FIA_0600,FIA_0601,FIA_0602,FIA_0611,FIA_0621,FIA_0631,FIA_0641,FIA_0650,FIA_0651,FIA_0652,FIA_0653,FIA_0654,FIA_0655,FIA_0660,FIA_0680,FIA_0681,FIA_0682,FIA_0691,FIA_0692,FIA_0693,FIA_0694,FIA_0701,FIA_0711,FIA_0712,FIA_0721,FIA_0722,FIA_0730,FIA_0729,FIA_0740,FIA_0741,FIA_0742,FIA_0743,FIA_0744,FIA_0745,FIA_0746,FIA_0747,FIA_0748,FIA_074x,FIA_0749,FIA_0752,FIA_0755,FIA_0756,FIA_0757,FIA_0758,FIA_0760,FIA_0761,FIA_0762,FIA_0763,FIA_0766,FIA_0800,FIA_0801,FIA_0802,FIA_0803,FIA_0804,FIA_0805,FIA_0806,FIA_0807,FIA_0808,FIA_0809,FIA_0810,FIA_0811,FIA_0812,FIA_0813,FIA_0814,FIA_0815,FIA_0816,FIA_0817,FIA_0818,FIA_0819,FIA_0820,FIA_0821,FIA_0822,FIA_0823,FIA_0824,FIA_0825,FIA_0826,FIA_0827,FIA_0828,FIA_0829,FIA_0830,FIA_0831,FIA_0832,FIA_0833,FIA_0834,FIA_0835,FIA_0836,FIA_0837,FIA_0838,FIA_0839,FIA_0840,FIA_0841,FIA_0842,FIA_0843,FIA_0844,FIA_0850,FIA_0901,FIA_0902,FIA_0919,FIA_0920,FIA_0921,FIA_0922,FIA_0927,FIA_0931,FIA_0935,FIA_0950,FIA_0951,FIA_0952,FIA_0953,FIA_0970,FIA_0971,FIA_0972,FIA_0973,FIA_0974,FIA_0975,FIA_0976,FIA_0977,FIA_0981,FIA_0989,FIA_0992,FIA_0993,FIA_0994,FIA_0995,FIA_0996,FIA_0997
4451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121026.5305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69397.67294,0,0,0,0,0,0,0,0,0,0,0,0,12519.85506,0,0,49968.14412,0,0,217644.1472,0,14086.98794,266697.1837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177783.4153,255.9655658,0,0,0,0,0,22072.15224,3003.631291,4644.055946,820260.0554,0,345676.8354,0,0,0,0,0,0,0,120223.9778,0,19991.29793,2535.339202,0,0,0,14700.97445,0,0,0,3332.229798,127429.4067,0,0,0,0,0,0,0,0,548.354998,68665.89825,291135.7284,0,0,0,129424.8213,0,238437.8873,818.7001784,0,0,0,0,0,0,0,2473.559821,6900.339944,0,6730.89912,0,0,3432.117444,0,0,0,0,0,4100.92123,201715.6528,0,370476.7468,0,0,76732.64218,0,0,0,0,0,0,0,0,0,0,0,0,101636.85,48748.9413,2141026.903,0,30289.09419,0,74577.98748,0,0,0,97418.99894,0,0,0,7811.347777,0,0,164212.6162,0,7526.203569,126597.9256,6852.172166,0,0,0,9396.677945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2067.879413,122805.3055,0,0,0,0,650105.0635,0,883.3727905,0,539691.6376,0,0,0,0,0,42714.96605,0,0,0,0,0,0,0,0,0,0,0,1009.201969,0,83590.14263,0,0,0,8345.237414,22804.40242,5374.434965,94615.54772,0,3161.193554,0,58481.31992,0,0,0,0,0,0,0,0,0,0,0,1038.344509,0,0,0,0,0,0,534.1523462,0,0,0,2963.605704,2482.352251,0,0,2554.801593,0,0,0,0,0,0,0,0,0,0,0
4271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173021.6011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982.4384315,0,46175.78581,13758.04167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18955.24264,0,0,71135.32408,0,503597.8487,0,0,0,0,0,0,0,1373.010885,0,8309.614179,0,0,0,0,288.1012335,0,72.01715954,0,0,0,0,0,0,0,0,0,2209.440308,0,0,83529.475,299019.2586,0,16293.40803,0,162789.9948,0,124906.3773,2606.192508,0,0,0,0,0,0,0,33907.97377,48678.10703,0,6021.775463,0,0,6779.013078,0,0,0,0,0,23821.51635,150577.8873,0,184372.2527,0,0,85773.48846,0,21141.34665,0,0,0,8989.316994,0,0,0,0,0,6156.78282,108074.848,133597.8914,560499.0696,0,13875.68073,0,0,0,0,0,0,0,244.2893568,176.2526154,4704.134956,0,0,79468.99405,0,7581.503969,17918.55038,2712.677423,0,0,0,126918.8973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106464.1119,0,0,0,0,436916.2826,0,0,0,134032.6666,0,0,0,0,0,178241.0608,1518.276795,0,0,0,2741.416381,0,0,0,0,0,1131.228177,1955.654242,0,102458.9076,0,0,0,1573.191292,43906.80648,275921.3927,365681.3699,4557.400576,43998.33757,0,113031.7525,898.6001238,0,0,0,0,0,0,0,35830.06723,0,0,216.6777085,0,3489.22503,0,23207.822,0,0,95254.22845,0,0,0,50001.01288,22204.70615,1702.833639,0,5366.447868,0,0,0,0,0,1651.909667,8626.108284,0,0,0,168.2518086
4268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22466.02264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982.7958175,0,0,0,0,227509.278,0,0,0,0,0,0,0,0,0,0,0,0,412160.6173,0,0,0,0,0,0,0,0,0,0,0,0,0,115223.6857,0,0,531810.149,70321.17909,112880.4284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60748.59107,0,0,0,0,0,21621.49369,0,0,19631.6866,165544.576,1817.0086,38542.12215,0,66803.94365,0,92723.4694,0,0,0,0,0,522.6169971,0,0,14137.57495,7536.040945,0,337.5539673,0,0,4959.899462,0,0,0,0,0,13720.28175,66667.42888,0,137283.7662,0,0,237668.7858,0,0,0,0,0,30637.90657,0,1189.222831,0,0,0,0,19379.40326,615197.8589,268209.2282,0,0,0,0,0,0,0,0,0,0,0,4224.058648,103394.3002,0,129233.1712,13551.58679,4462.986639,6678.121769,3233.865856,0,918.2433563,0,145269.4543,404.0099496,0,175508.4865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97123.01899,0,0,0,0,344599.2358,0,3748.604636,0,41119.46188,0,0,0,0,0,207592.0428,146030.2414,0,0,0,6026.108244,0,0,0,0,0,0,12329.47886,46519.88546,226.2422016,0,73108.83286,0,8608.746976,9045.833132,331161.659,247079.6186,2478.045805,3447.058853,0,204992.8254,0,0,0,0,0,0,0,0,38591.7812,0,0,496.8043672,0,0,0,35860.98611,0,0,56215.94771,0,0,0,8312.968699,8573.401921,0,0,14509.99978,0,0,0,0,0,0,2946.742951,0,0,0,0
4269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119905.5291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7401.593006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273199.783,13503.40539,0,0,0,0,0,0,0,0,0,0,0,3839.810516,0,0,0,0,0,0,0,0,0,0,0,0,0,20585.11954,0,0,497156.7742,468.5480702,173944.3704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85590.52576,0,0,0,0,0,24119.41877,0,0,37029.14194,316001.9501,0,64050.83933,0,133179.3906,0,111846.1019,0,0,0,0,0,0,0,0,11777.55099,2825.100245,0,1363.949593,0,0,9862.181895,0,0,0,0,0,29876.43407,132464.6622,0,78352.73889,0,0,126991.4401,0,0,0,0,0,22534.82675,0,1896.855855,0,0,0,0,32179.77442,581514.8198,457835.0583,0,0,0,0,0,0,0,0,0,0,0,2783.875505,35613.52442,0,154138.1713,21615.29873,11880.97467,39955.24681,5234.229455,0,0,0,111136.2504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193519.2657,0,0,0,0,1158651.742,0,0,0,136951.8423,0,0,0,0,0,230762.697,123556.2464,0,0,0,9749.711356,0,0,0,0,0,0,20754.7441,67181.01525,6038.272697,0,45182.11023,0,0,14428.44948,29099.43867,48407.67175,4616.816839,2908.374304,0,40229.99433,0,0,0,0,0,0,0,0,1534.868153,0,0,792.4219482,0,1448.306938,0,8780.138898,0,0,3042.320181,0,0,0,13259.50271,127373.8806,0,0,14534.71607,0,0,0,0,0,0,6321.853309,0,0,0,2463509.808
4090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103735.1874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413726.4351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16104.25823,0,9737.808968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.7310254,0,0,0,41783.25218,14727.92616,0,0,0,0,135009.5708,110180.801,0,0,0,0,0,0,0,0,0,7849.96307,0,1022.488355,0,0,6606.883716,0,0,0,0,0,1853.396772,0,0,18988.39498,0,0,21120.68364,0,1363.429916,0,0,0,0,0,0,0,0,0,0,11657.44375,0,0,0,634.0083077,0,0,0,0,0,0,0,0,0,1315.297351,0,0,54100.35372,0,0,0,0,0,0,0,72671.53664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9439.699631,0,0,0,0,797258.9864,0,0,0,146204.8595,0,0,0,0,0,16237.62425,0,0,0,0,0,0,0,0,0,0,0,291269.122,0,44116.99806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1870.723764,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9517.775141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407731.8254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1252.537548,0,0,3202.886297,0,8316.505589,0,0,0,0,0,0,872.5775911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35503.70462,38789.70222,0,0,0,1446.583961,118036.4486,111076.0248,0,0,0,0,0,0,0,0,0,7689.896504,0,1208.21771,0,0,5072.577301,0,0,0,0,0,858.0878861,0,0,8679.981432,0,0,4077.409963,0,0,0,0,0,7831.157137,0,0,0,0,0,0,25895.47693,0,0,0,144.7893576,0,0,0,0,0,0,0,0,0,4455.475211,0,0,23890.4986,0,0,0,0,0,0,0,14802.48996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9144.963136,0,0,0,0,730525.1191,0,0,0,383067.5135,0,0,0,0,0,75013.55187,0,0,0,0,0,0,0,0,0,0,0,202997.9282,0,24516.73855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99599.64136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236748.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44311.08028,0,0,1685.41253,0,929891.7875,2262137.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9206.449919,0,28940.84466,0,0,1305046.689,0,750.0718202,0,0,0,0,0,0,0,0,0,64230.60743,0,0,0,0,0,0,1086.069524,0,0,0,260109.567,0,0,0,0,0,20645.18588,0,0,37364.38058,240117.5464,25243.4503,0,0,24442.96863,0,386323.1718,0,0,0,0,0,0,0,0,38438.00932,10349.54802,0,5967.99758,0,0,4332.926191,0,0,0,0,0,17995.84319,333054.8906,0,79211.78268,0,0,107291.7331,0,0,0,477.1378163,0,0,0,0,0,388.8574327,0,0,24585.1401,1128723.326,2434594.715,0,0,0,7997.03036,0,0,0,0,0,0,0,1910.959292,0,0,187530.066,0,654.9352571,157949.0435,0,0,0,0,291392.5833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18410.96103,0,52609.13316,0,0,0,0,1504644.826,0,0,0,230744.6171,0,0,0,0,0,372170.7398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757.2272508,0,61315.11398,154355.7151,0,2346.573286,0,182102.1657,0,0,0,0,0,0,0,0,58929.50228,0,0,0,0,0,0,37173.69056,0,0,17582.09298,0,0,0,0,112431.3069,0,0,52582.32108,0,0,0,0,0,0,0,0,0,0,0
4631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26397.31159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358505.6757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4106399.181,48326.2281,0,0,0,0,0,0,0,0,0,0,0,78912.0886,0,0,0,0,0,0,0,0,0,0,0,11747.00234,0,30976.84734,0,0,612928.5754,0,0,0,0,0,0,0,0,0,0,0,84.80062517,470.7740923,0,0,0,0,0,0,0,0,0,94467.27602,0,0,0,0,0,17544.79927,0,0,26660.8985,86549.53157,0,0,0,12562.28096,0,144708.5043,0,0,0,0,0,0,0,0,55258.93457,9262.484099,0,0,0,0,1967.38831,0,0,0,0,0,11302.46947,127623.4956,0,7774.356206,0,0,221940.6017,0,0,0,9211.145787,0,4016.154279,0,0,0,52922.29976,0,0,17780.19386,941115.3302,1012758.78,0,0,0,0,0,896.7784954,0,0,0,0,41.38761407,0,689904.9512,0,37463.29783,147614.8255,0,36061.06211,8271.233383,0,0,0,151986.5279,0,0,0,0,1583.471776,0,0,0,0,0,0,0,0,0,0,0,0,37622.76976,0,0,0,0,694329.8775,0,0,0,111098.3419,0,0,0,0,0,141424.2949,123118.8035,0,0,0,0,0,0,30869.89604,0,9633.585995,0,3448.543212,13782.74995,0,49630.97879,0,0,27025.02678,0,21219.12811,83470.48286,0,0,0,128962.5751,0,0,0,0,0,0,0,0,31444.05248,0,0,0,0,0,0,11800.12121,0,0,22459.62804,0,0,0,0,55772.31911,0,0,24312.15222,0,0,0,0,0,0,0,0,0,0,0
4452,0,0,0,0,12646.79553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5410.177662,0,0,0,0,0,0,0,0,0,0,0,155148.9161,0,0,0,0,0,0,0,0,0,18725.51063,0,0,0,0,0,0,0,0,0,0,0,0,16432.12289,0,0,48979.35347,0,0,880118.2453,0,7165.394915,80343.1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346563.7442,258.7871408,0,0,0,0,0,339.048591,3224.931499,6774.795929,1153992.488,199.4579748,202224.0713,1942.379528,0,0,0,0,0,0,108910.4217,0,4056.299092,0,0,0,0,44118.84651,0,240.0112482,0,82717.37112,378751.2065,0,0,0,0,0,0,0,0,588.7564532,32032.58645,210203.3705,0,0,0,77039.51274,0,111879.0525,0,0,0,0,0,0,0,0,0,890.9473364,0,395.8906917,0,0,2337.895169,0,726.3561425,0,0,0,2028.864583,166260.1081,0,247932.5448,0,0,17141.53187,0,0,0,0,0,0,0,0,1032.76907,0,0,6795.826227,20472.59806,2172.028677,1792296.885,0,0,0,113993.5223,0,0,0,156895.7017,1067.34344,0,0,2374.062112,0,0,131768.9061,0,2322.095475,154141.1709,0,0,0,0,273.6193979,0,0,5441.814574,0,0,0,0,0,0,0,0,0,0,0,0,2697.587143,3310.374025,167550.6462,0,0,0,0,441341.8757,0,459.2554396,0,434710.8089,0,0,0,0,0,6999.339924,0,0,0,0,0,0,0,0,0,0,0,0,0,9183.898117,0,0,0,12823.13646,15082.43607,3308.368412,18806.11708,0,189.8014411,0,13150.65149,0,0,0,0,0,0,0,0,15275.60899,0,0,1114.847194,193.6338536,257.833076,0,0,0,0,0,0,0,0,506.0273275,4838.908143,0,0,6155.512104,0,0,0,0,0,0,0,0,0,0,0
4453,0,0,0,0,17026.57764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3215.253588,0,0,0,0,0,0,0,0,0,0,0,203414.4483,0,0,0,0,0,0,0,0,0,92247.55047,0,0,0,0,0,0,0,0,0,0,0,0,54552.43734,0,0,79448.4217,0,0,1723749.813,0,0,430771.7186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268066.3291,348.4091552,0,0,0,0,0,0,0,1646.818939,1266952.515,0,166240.0522,2615.055789,0,0,0,0,0,0,52279.04438,0,6752.507628,1600.822544,0,0,0,20767.96148,0,0,0,71595.22572,423400.4969,0,0,0,0,0,0,1497.734397,0,0,15232.55086,163237.6603,0,0,0,48031.04047,0,124806.4836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10623.58417,0,977.9045791,0,0,0,0,155149.31,0,245059.7506,0,0,4389.614539,0,0,0,0,0,0,0,0,7379.89351,9951.482629,0,9149.326614,26928.46832,0,2961397.267,0,0,0,50330.27003,0,0,0,182148.2661,3806.997543,0,0,0,0,0,212126.7803,0,1702.971822,224642.1792,876.521506,0,0,0,2367.781468,0,0,7326.399653,0,0,0,0,0,0,0,0,0,0,0,0,3631.803553,3374.880175,184192.6763,0,0,0,0,601445.9196,0,618.3027458,0,439997.9292,0,0,0,0,0,85597.90977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31360.1192,0,0,0,37693.45539,0,0,0,0,0,0,0,0,26736.95951,0,0,0,260.6922707,347.124683,0,6933.07936,0,0,0,0,0,0,0,11682.27892,0,0,5061.688647,0,0,0,0,0,0,0,0,0,0,0
3369,0,0,0,895551.3065,0,0,259667.2298,152765.2266,0,0,0,0,0,0,12354.26239,0,210090.7244,0,0,1996009.098,0,7223999.646,272007.5376,0,0,7082960.618,0,0,0,0,0,0,1395230.504,0,0,217426.6104,0,0,0,0,0,0,8846925.587,0,0,0,0,0,0,0,214066.6763,0,0,0,0,0,0,0,14786844.4,0,0,0,0,0,0,0,0,0,0,102362.5038,62001.67044,0,0,21680.599,0,240973.1758,0,3164954.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15091.03597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7807.479294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843515.0333,0,59618.90704,34316.62083,0,0,23765.99134,139692.613,0,0,0,0,0,0,0,0,0,1323679.859,0,0,0,0,0,0,414445.854,0,0,0,672542.2321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2824.131319,0,0,0,0,0,0,0,0,0,0,0,0,0,49454.21596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3540,0,0,0,2280488.875,0,0,3584.597141,72774.02213,0,0,0,0,0,0,32992.69568,0,155769.3633,0,0,2708203.634,0,15731562.47,728398.2956,0,0,6456759.748,0,0,0,0,0,0,1336643.789,0,0,172680.9879,0,0,0,0,0,0,11629956.34,0,0,0,0,0,0,198246.089,201592.0511,0,0,0,0,0,0,0,46765585.76,0,0,0,0,0,0,0,0,0,0,52757.10096,0,0,0,0,0,203774.2699,0,2884946.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26524.0653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7130.824379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1719966.76,0,54451.88386,222710.8368,0,0,19926.65237,38684.03479,0,0,0,0,0,0,0,0,0,916616.422,0,0,0,0,0,0,300861.5944,0,0,0,4726500.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541,0,0,0,1043877.389,0,0,306142.3933,180107.1014,0,0,0,0,0,0,14565.4246,0,201075.6464,0,0,1938880.405,0,8507724.336,320691.3656,0,0,8331470.868,0,0,0,0,0,0,1644948.444,0,0,256341.5604,0,0,0,0,0,0,10292087.99,0,0,0,0,0,0,0,245856.4561,0,0,0,0,0,0,0,16607702.16,0,0,0,0,0,0,0,0,0,0,68101.76244,0,0,0,0,0,263043.0154,0,3571449.959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16380.05422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9204.859612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994487.1027,0,70289.48126,40458.59941,0,0,25722.41691,49935.47598,0,0,0,0,0,0,0,0,0,1132974.098,0,0,0,0,0,0,388368.6643,0,0,0,749617.5556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3542,0,0,0,1283705.447,0,0,376477.7952,221486.2296,0,0,0,0,0,0,0,0,0,0,0,438216.1041,0,9959363.941,287731.8955,0,0,10025511.5,0,0,0,0,0,0,2022870.981,0,0,315235.3531,0,0,0,0,0,0,12586249.62,0,0,0,0,0,0,0,266562.5403,0,0,0,0,0,0,0,18043948.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3776813.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222967.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26248.53771,0,0,0,0,0,0,0,0,0,0,801957.5745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3712,0,0,0,2280488.875,0,0,3584.597141,72774.02213,0,0,0,0,0,0,32992.69568,0,155769.3633,0,0,2708203.634,0,15731562.47,728398.2956,0,0,6456759.748,0,0,0,0,0,0,1336643.789,0,0,172680.9879,0,0,0,0,0,0,11629956.34,0,0,0,0,0,0,198246.089,201592.0511,0,0,0,0,0,0,0,46765585.76,0,0,0,0,0,0,0,0,0,0,52757.10096,0,0,0,0,0,203774.2699,0,2884946.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26524.0653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7130.824379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1719966.76,0,54451.88386,222710.8368,0,0,19926.65237,38684.03479,0,0,0,0,0,0,0,0,0,916616.422,0,0,0,0,0,0,300861.5944,0,0,0,4726500.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
