"EAB_pres","PTB_pres","ALB_pres","JCLB_pres","PWB_pres","EBB_pres","ELB_pres","SEEBB_pres","SWW_pres","PSB_pres","PFW_pres","LC_pres","EPNM_pres","AOW_pres","IPS_pres","ESN_pres","BM_pres","BL_pres","ELM_pres","MW_pres","SM_pres","EPS_pres","WM_pres","BVW_pres","IWLB_pres","JB_pres","LS_pres","MAS_pres","ABL_pres","EPSM_pres","PS_pres","EL_pres","OW_pres","WPBR_pres","CB_pres","CDC_pres","DWA_pres","SC_pres","ELC_pres","EPLR_pres","DED_pres","PRR_pres","POCRD_pres","SOD_pres","BC_pres","WS_pres","ESGA_pres","BWA_pres","HWA_pres","CRS_pres","GM_pres","GOS_pres","JS_pres","BBD_pres","SJS_pres","GSA_pres","CS_pres","EHS_pres","RLP_pres","OS_pres","RPS_pres","CHS_pres","PT_pres","IBT_pres"
-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.043803573,0.043803573,-0.103848,-0.103848,0.023306523,-0.103848,-0.103848,-0.078158683,-0.103848,-0.103848,-0.103848,-0.103848,-0.10283478,-0.103848,-0.10283478,-0.097012638,-0.10283478,-0.103848,-0.103848,-0.103848,-0.103848,0.023306523,-0.10283478,-0.103848,-0.103848,-0.08870585,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.023306523,-0.103848,-0.100934509,-0.103848,-0.103848,-0.103848,-0.103848,-0.078158683,-0.103848,-0.103848,-0.103848,-0.10283478,-0.103848,-0.097012638,-0.103848,-0.10283478,-0.078158683,-0.103848,-0.075244869,-0.103848,-0.10283478,-0.103848,-0.103848,-0.103848,-0.103848
-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.047141434,-0.047141434,-0.103848,-0.103848,-0.047141434,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.047141434,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.047141434,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848
-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.232907319,0.232907319,-0.103848,-0.103848,0.169220421,-0.103848,-0.103848,-0.056659003,-0.103848,-0.103848,-0.103848,-0.103848,-0.083916224,-0.103848,-0.07894979,-0.091265201,-0.083916224,-0.103848,-0.103848,-0.103848,-0.103848,0.169220421,-0.083916224,-0.103848,-0.098881566,-0.078242755,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.199958904,-0.103848,-0.099852732,-0.103848,-0.103848,-0.103848,-0.103848,-0.056659003,-0.103848,-0.103848,-0.103848,-0.07894979,-0.103848,-0.091265201,-0.103848,-0.083916224,-0.056659003,-0.103848,-0.052663292,-0.103848,-0.083916224,-0.103848,-0.103848,-0.103848,-0.103848
-0.094718641,-0.103848,-0.073528446,-0.10377111,-0.048371228,-0.103848,-0.103848,-0.09544092,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.097105776,-0.103848,-0.103848,-0.097105776,-0.103848,-0.103196156,-0.103848,-0.048371228,-0.103848,0.050850085,-0.103848,-0.048371228,-0.09283148,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.09876888,-0.024772567,-0.103848,-0.103848,-0.074882911,-0.103848,-0.103848,-0.103848,-0.08812337,-0.098596628,-0.10377111,-0.103848,-0.097105776,-0.103848,-0.077336088,-0.103848,-0.103848,-0.103848,-0.103848,0.030703907,-0.103848,-0.103848,-0.103848,-0.036242033,-0.103848,-0.10123856,-0.103848,-0.103848,-0.057190437,-0.103848,-0.103848,-0.103848,-0.103848
-0.103848,-0.103848,-0.099164049,-0.103848,-0.099164049,-0.103848,-0.103848,-0.103848,0.846763067,0.846763067,-0.103848,-0.103848,0.129436515,-0.103848,-0.103848,0.613712151,-0.103848,-0.103848,-0.103848,-0.103848,-0.032872888,-0.103848,0.039786796,-0.011588795,-0.032872888,-0.101647331,-0.103848,-0.103848,-0.103848,0.129436515,-0.037556839,-0.103848,-0.033388659,0.037820889,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.439114866,-0.103848,-0.047510127,-0.103848,-0.103848,-0.103848,-0.099164049,0.613712151,-0.012911094,-0.103848,-0.103848,0.038042939,-0.103848,-0.011588795,-0.103848,-0.030671756,0.613712151,-0.102104143,0.61832151,-0.103848,-0.031128568,-0.103848,-0.103848,-0.103848,-0.103391187
-0.103848,-0.103848,-0.09839837,-0.103848,-0.100371188,-0.103848,-0.103848,-0.101875182,0.644989177,0.644989177,-0.103848,-0.103848,0.196984202,-0.103743892,-0.103848,0.387229526,-0.103743892,-0.103848,-0.103848,-0.103848,-0.055603973,-0.103848,0.000361633,-0.038773909,-0.055603973,-0.100241665,-0.103848,-0.103848,-0.103848,0.196984202,-0.059080785,-0.103848,-0.051488402,0.050401093,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.333934669,-0.103848,-0.056542931,-0.103848,-0.103848,-0.103848,-0.100371188,0.387229526,-0.048848837,-0.103848,-0.103848,-0.002905533,-0.103848,-0.038773909,-0.103848,-0.051997294,0.387229526,-0.102553567,0.396822042,-0.103848,-0.052336378,-0.103848,-0.103848,-0.103848,-0.103508916
-0.082384791,-0.103848,-0.080249716,-0.103587495,-0.051227687,-0.103848,-0.103848,-0.086423517,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103585247,-0.103848,-0.051227687,-0.103848,0.230492469,-0.103848,-0.051227687,-0.05814423,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.102168068,0.110705177,-0.103848,-0.103848,-0.059552406,-0.103848,-0.103848,-0.103848,-0.059552406,-0.101434329,-0.103587495,-0.103848,-0.103848,-0.103848,-0.095523281,-0.103848,-0.103848,-0.103848,-0.103848,0.191605025,-0.087749889,-0.103848,-0.103848,-0.000216832,-0.103848,-0.103848,-0.103848,-0.103848,-0.056635837,-0.103848,-0.103848,-0.103848,-0.075568465
-0.061231169,-0.103848,-0.091257157,-0.103693502,-0.094601415,-0.103848,-0.103848,-0.098682123,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.102985799,-0.103848,-0.103848,-0.102985799,-0.103848,-0.103848,-0.101556246,-0.094601415,-0.103848,0.120256169,-0.103848,-0.094601415,-0.095199281,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.102026132,0.059744034,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.102026132,-0.103693502,-0.103848,-0.102985799,-0.103848,-0.094601415,-0.103848,-0.103848,-0.103848,-0.103848,0.069192036,-0.103848,-0.103848,-0.103848,-0.074241234,-0.103848,-0.098274572,-0.103848,-0.103848,-0.043537282,-0.103848,-0.103848,-0.103848,-0.103646583
-0.065590681,-0.103848,-0.063930609,-0.088187554,-0.088027989,-0.103848,-0.103848,-0.087979557,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.084309093,-0.103848,-0.103848,-0.101785032,-0.103848,-0.101094564,-0.094444182,-0.088027989,-0.103848,0.194989756,-0.103848,-0.088027989,-0.050053794,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.09405594,0.087117997,-0.103848,-0.103848,-0.099498906,-0.103848,-0.103848,-0.103848,-0.099498906,-0.09405594,-0.088187554,-0.103848,-0.101785032,-0.103848,-0.092377083,-0.103848,-0.103848,-0.103848,-0.103848,0.102938009,-0.069176527,-0.103848,-0.103848,0.041077844,-0.103848,-0.056518419,-0.103848,-0.103848,-0.000325559,-0.103848,-0.103848,-0.086372061,-0.103848
-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.21199366,0.21199366,-0.103848,-0.103848,-0.078561302,-0.103848,-0.103848,0.240249025,-0.103848,-0.103848,-0.103848,-0.103848,0.291514613,-0.103848,0.316699642,0.182464968,0.291514613,-0.083475792,-0.103848,-0.103848,-0.103848,-0.078561302,0.291514613,-0.103848,-0.09903492,-0.076400431,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.078561302,-0.103848,-0.067712289,-0.103848,-0.103848,-0.103848,-0.103848,0.240249025,0.109939962,-0.103848,-0.103848,0.296327434,-0.103848,0.182464968,-0.103848,0.311886562,0.240249025,-0.083475792,0.240249025,-0.103848,0.311886562,-0.103848,-0.103848,-0.103848,-0.103848
-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.131572065,0.131572065,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.252867214,-0.103848,-0.103848,-0.103848,-0.103848,0.325459407,-0.103848,0.354792081,0.053362005,0.325459407,-0.076830302,-0.103848,-0.103848,-0.103848,-0.103848,0.325459407,-0.103848,-0.101533023,-0.07787744,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.065733689,-0.103848,-0.103848,-0.103848,-0.103848,0.252867214,0.117174232,-0.103848,-0.103848,0.327774384,-0.103848,0.053362005,-0.103848,0.352477168,0.252867214,-0.076830302,0.252867214,-0.103848,0.352477168,-0.103848,-0.103848,-0.103848,-0.103848
-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.131572065,0.131572065,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.252867214,-0.103848,-0.103848,-0.103848,-0.103848,0.325459407,-0.103848,0.354792081,0.053362005,0.325459407,-0.076830302,-0.103848,-0.103848,-0.103848,-0.103848,0.325459407,-0.103848,-0.101533023,-0.07787744,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.065733689,-0.103848,-0.103848,-0.103848,-0.103848,0.252867214,0.117174232,-0.103848,-0.103848,0.327774384,-0.103848,0.053362005,-0.103848,0.352477168,0.252867214,-0.076830302,0.252867214,-0.103848,0.352477168,-0.103848,-0.103848,-0.103848,-0.103848
-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.195087592,0.195087592,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.35505588,-0.103848,-0.103848,-0.103848,-0.103848,0.418998863,-0.103848,0.446696628,0.07294668,0.418998863,-0.077063745,-0.103848,-0.103848,-0.103848,-0.103848,0.418998863,-0.103848,-0.102934491,-0.07043762,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.069609775,-0.103848,-0.103848,-0.103848,-0.103848,0.35505588,0.160957953,-0.103848,-0.103848,0.419912372,-0.103848,0.07294668,-0.103848,0.445783119,0.35505588,-0.077063745,0.35505588,-0.103848,0.445783119,-0.103848,-0.103848,-0.103848,-0.103848
-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.311085,0.311085,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.488318,-0.103848,-0.103848,-0.103848,-0.103848,0.561434,-0.103848,0.562703,0.096708,0.561434,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.561434,-0.103848,-0.102579,-0.057436,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.056286,-0.103848,-0.103848,-0.103848,-0.103848,0.488318,0.162053,-0.103848,-0.103848,0.562703,-0.103848,0.096708,-0.103848,0.561434,0.488318,-0.103848,0.488318,-0.103848,0.561434,-0.103848,-0.103848,-0.103848,-0.103848
-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.223508881,0.223508881,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.357274699,-0.103848,-0.103848,-0.103848,-0.103848,0.416850551,-0.103848,0.417838728,0.076737244,0.416850551,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.416850551,-0.103848,-0.102859823,-0.067706738,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.066222361,-0.103848,-0.103848,-0.103848,-0.103848,0.357274699,0.106995942,-0.103848,-0.103848,0.417838728,-0.103848,0.076737244,-0.103848,0.416850551,0.357274699,-0.103848,0.357274699,-0.103848,0.416850551,-0.103848,-0.103848,-0.103848,-0.103848
-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.311085,0.311085,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.488318,-0.103848,-0.103848,-0.103848,-0.103848,0.561434,-0.103848,0.562703,0.096708,0.561434,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.561434,-0.103848,-0.102579,-0.057436,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.056286,-0.103848,-0.103848,-0.103848,-0.103848,0.488318,0.162053,-0.103848,-0.103848,0.562703,-0.103848,0.096708,-0.103848,0.561434,0.488318,-0.103848,0.488318,-0.103848,0.561434,-0.103848,-0.103848,-0.103848,-0.103848
-0.075423904,-0.100026218,-0.06214053,-0.091125621,-0.101162273,-0.103848,-0.103848,-0.092304585,-0.103492895,-0.103492895,-0.103848,-0.103848,-0.103848,-0.075545177,-0.103848,-0.103848,-0.096313865,-0.103848,-0.103137556,-0.102220769,-0.101162273,-0.103774404,0.390522964,-0.103848,-0.101162273,-0.052434247,-0.103848,-0.103848,-0.103848,-0.103774404,-0.103848,-0.095627136,0.307915866,-0.103848,-0.103848,-0.103848,-0.103619777,-0.103774404,-0.103848,-0.103848,-0.095627136,-0.090844112,-0.103848,-0.080852533,-0.103848,-0.101162273,-0.103848,-0.103848,-0.103848,-0.103848,0.311626405,-0.097221227,-0.103848,-0.093896142,-0.018710048,-0.103848,-0.065801185,-0.103848,-0.103848,-0.01169471,-0.103848,-0.103848,-0.090070034,-0.103525856
-0.065618708,-0.092294588,-0.010946152,-0.100375038,-0.045199145,-0.102431889,-0.103848,-0.054561327,-0.102431889,-0.102431889,-0.102431889,-0.103848,-0.102431889,-0.082314557,-0.103848,-0.103848,-0.103848,-0.103431885,-0.099914726,-0.095197782,-0.045199145,-0.102431889,0.526022433,-0.103848,-0.045199145,0.020950553,-0.103848,-0.103848,-0.103431885,-0.102431889,-0.103848,-0.081836162,0.304026905,-0.103848,-0.103848,-0.055686202,-0.10363452,-0.102431889,-0.103848,-0.055686202,-0.081503726,-0.098958927,-0.103848,0.020489534,-0.103848,-0.093360943,-0.103848,-0.103848,-0.103848,-0.103848,0.363784139,-0.092531768,-0.103848,-0.103848,0.149310986,-0.103848,-0.031730935,-0.103848,-0.103848,0.069378194,-0.103848,-0.103848,-0.084476682,-0.103559019
-0.081938913,-0.098489075,-0.008243612,-0.102116106,-0.051128104,-0.103848,-0.103848,-0.064882657,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.075597294,-0.103848,-0.103848,-0.103848,-0.103848,-0.100695375,-0.099308883,-0.051128104,-0.103848,0.400737949,-0.103848,-0.051128104,0.018243816,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.086936942,0.2037151,-0.103848,-0.103848,-0.055190956,-0.103848,-0.103848,-0.103848,-0.055190956,-0.086622179,-0.102116106,-0.103848,0.069581547,-0.103304055,-0.099785147,-0.103848,-0.103848,-0.103848,-0.103848,0.257950983,-0.100853613,-0.103848,-0.103848,0.122715167,-0.103848,-0.021815216,-0.103848,-0.103848,0.04394231,-0.103848,-0.103848,-0.075597294,-0.103574382
-0.066257233,-0.087994607,-0.024291007,-0.089947879,-0.089998088,-0.100912899,-0.103848,-0.082297914,-0.068025891,-0.068025891,-0.099954678,-0.103848,-0.100912899,-0.086097023,-0.10288978,-0.098862932,-0.103848,-0.103488646,-0.103326706,-0.087879637,-0.088336368,-0.099954678,0.319093657,-0.103813844,-0.088336368,0.014713082,-0.103848,-0.103848,-0.103488646,-0.100912899,-0.102186279,-0.09223035,0.14742997,-0.099086809,-0.103848,-0.095352973,-0.10366364,-0.100912899,-0.103848,-0.067227156,-0.089788709,-0.086054557,-0.103848,-0.046923529,-0.103848,-0.098493115,-0.098862932,-0.099529636,-0.103848,-0.103848,0.16364096,-0.082641242,-0.103813844,-0.103848,0.108580571,-0.098862932,-0.006896587,-0.098862932,-0.103848,0.059320838,-0.102135843,-0.103848,-0.087964222,-0.103848
-0.072129087,-0.096906195,-0.061915134,-0.098202822,-0.101716552,-0.103848,-0.103848,-0.096402598,0.017249727,0.017249727,-0.103848,-0.103848,-0.103848,-0.07945639,-0.103848,-0.103848,-0.094422461,-0.099681115,-0.103103059,-0.088476321,-0.101716552,-0.103848,0.725214387,-0.103848,-0.101716552,-0.051456914,-0.103848,-0.103848,-0.099681115,-0.103848,-0.103848,-0.098242194,0.638972397,-0.103848,-0.103848,-0.103848,-0.103361573,-0.103848,-0.103848,-0.103848,-0.098242194,0.022894906,-0.103848,0.125771843,-0.103848,-0.101716552,-0.103848,-0.103848,-0.103848,-0.103848,0.64537257,-0.093466891,-0.103848,-0.103848,0.004346044,-0.103848,-0.0541529,-0.103848,-0.103848,-0.017606296,-0.103848,-0.103848,-0.092480719,-0.103848
-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.142880489,0.142880489,-0.103848,-0.103848,-0.08231746,-0.103848,-0.103848,0.153981001,-0.103848,-0.103848,-0.103848,-0.103848,0.306348636,-0.103848,0.344526987,0.299052166,0.308249121,-0.097771296,-0.103848,-0.103848,-0.103848,-0.08231746,0.306348636,-0.103848,-0.07364656,-0.097298604,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.08231746,-0.103848,-0.033454838,-0.103848,-0.103848,-0.103848,-0.103848,0.153981001,0.112179698,-0.103848,-0.103848,0.336549992,-0.103848,0.299052166,-0.103848,0.314325825,0.153981001,-0.097771296,0.176201756,-0.103848,0.31242534,-0.103848,-0.103848,-0.103848,-0.103848
-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.059558834,0.059558834,-0.103848,-0.103848,-0.077558224,-0.103848,-0.103848,0.122189871,-0.103848,-0.103848,-0.103848,-0.103848,0.366328549,-0.103848,0.386570362,0.198251355,0.370987412,-0.098436372,-0.103848,-0.103848,-0.103848,-0.077558224,0.366328549,-0.103848,-0.093675679,-0.102941085,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.077558224,-0.103848,-0.094743743,-0.103848,-0.103848,-0.103848,-0.103848,0.122189871,0.133088611,-0.103848,-0.103848,0.376500346,-0.103848,0.198251355,-0.103848,0.376399041,0.122189871,-0.098436372,0.122189871,-0.103848,0.371740177,-0.103848,-0.103848,-0.103848,-0.103848
-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.059558834,0.059558834,-0.103848,-0.103848,-0.077558224,-0.103848,-0.103848,0.122189871,-0.103848,-0.103848,-0.103848,-0.103848,0.366328549,-0.103848,0.386570362,0.198251355,0.370987412,-0.098436372,-0.103848,-0.103848,-0.103848,-0.077558224,0.366328549,-0.103848,-0.093675679,-0.102941085,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.077558224,-0.103848,-0.094743743,-0.103848,-0.103848,-0.103848,-0.103848,0.122189871,0.133088611,-0.103848,-0.103848,0.376500346,-0.103848,0.198251355,-0.103848,0.376399041,0.122189871,-0.098436372,0.122189871,-0.103848,0.371740177,-0.103848,-0.103848,-0.103848,-0.103848
-0.022413621,-0.093913774,0.120482326,-0.094435944,-0.078711023,-0.096833741,-0.103848,-0.047971659,-0.062838638,-0.062838638,-0.076954382,-0.103848,-0.095585515,0.046546849,-0.083968641,-0.103848,-0.10359896,-0.096198711,-0.101643536,-0.095326864,-0.061175896,-0.076954382,0.697656861,-0.101486544,-0.061175896,0.150222328,-0.103848,-0.103848,-0.096198711,-0.096833741,-0.086312873,-0.081620933,0.319534696,-0.083968641,-0.103848,-0.098493342,-0.10305909,-0.096833741,-0.103848,-0.098493342,-0.081748459,-0.052313352,-0.103848,0.016702294,-0.103848,-0.084065681,-0.103848,-0.103848,-0.101486544,-0.103848,0.385717728,-0.096506772,-0.103848,-0.026032735,0.310674297,-0.103848,0.074529405,-0.101486544,-0.103848,0.329442728,-0.098647675,-0.101486544,-0.012304993,-0.086501262
-0.022964011,0.076129857,0.84715221,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.076025293,-0.076025293,-0.102070833,-0.103848,-0.103848,0.744303028,-0.102070833,-0.103848,-0.103848,-0.051689157,-0.103848,-0.103848,-0.069139502,-0.102070833,1.603947996,-0.061384538,-0.069139502,0.980925104,-0.103848,-0.103848,-0.051689157,-0.103848,-0.069139502,-0.103848,0.403582417,-0.102070833,-0.103848,-0.103848,-0.102927337,-0.103848,-0.103848,-0.103848,-0.103848,-0.033561831,-0.103848,0.31352113,-0.103848,-0.103848,-0.103848,-0.103848,-0.061384538,-0.103848,0.439740262,-0.057309001,-0.103848,0.019258563,1.171958373,-0.103848,0.768334038,-0.061384538,-0.103848,1.218908675,-0.103848,-0.061384538,0.396253001,-0.103848
0.005867843,-0.032121531,0.196757471,-0.103131752,-0.047111581,-0.103848,-0.103848,-0.063016892,-0.02926202,-0.02926202,-0.054210012,-0.103848,-0.103141671,0.120189656,-0.054210012,-0.103848,-0.103437557,-0.103848,-0.103660335,-0.093363991,-0.032446672,-0.053801558,1.298872761,-0.103848,-0.032446672,0.317388741,-0.103848,-0.103848,-0.103848,-0.103439546,-0.089183208,-0.085643821,0.697101244,-0.054210012,-0.103848,-0.085231857,-0.103404332,-0.103439546,-0.103848,-0.085231857,-0.085643821,-0.031557829,-0.103848,-0.017757387,-0.100827434,-0.065727702,-0.103848,-0.103848,-0.103848,-0.103848,0.872101855,-0.102176424,-0.103848,-0.06609424,0.488854766,-0.103848,0.15192499,-0.103848,-0.103848,0.435436615,-0.103848,-0.103848,0.061503573,-0.021641012
0.221220254,0.195764765,0.448016059,-0.10376797,-0.10168018,-0.079562257,-0.103848,-0.076902093,0.004135242,0.004135242,-0.011595486,-0.103848,-0.071734037,0.332387325,-0.035881229,-0.103848,-0.099348471,-0.095801674,-0.103848,-0.10321551,-0.049605389,-0.010850209,1.845129345,-0.095027715,-0.049605389,0.795969477,-0.103848,-0.103848,-0.095801674,-0.07881698,-0.051773209,-0.103705774,0.574569399,-0.035881229,-0.103848,-0.103848,-0.103151685,-0.07881698,-0.103848,-0.103848,-0.077017346,0.004462261,-0.103848,0.115056004,-0.103648369,-0.10168018,-0.103848,-0.103848,-0.095027715,-0.103848,0.657127073,-0.103539681,-0.103848,-0.043585543,0.953919691,-0.103848,0.475688134,-0.095027715,-0.103848,1.216238113,-0.079562257,-0.095027715,0.124252648,-0.084665752
0.135208558,0.044567659,0.324935263,-0.098696409,-0.08797027,-0.08527243,-0.103848,-0.059017446,-0.038305598,-0.038305598,-0.040568972,-0.103848,-0.08527243,0.254420579,-0.059144542,-0.103848,-0.102259102,-0.103848,-0.100164968,-0.094027872,-0.060393845,-0.040568972,1.549073723,-0.098430101,-0.060393845,0.532637338,-0.103848,-0.103848,-0.103848,-0.08527243,-0.076271575,-0.094000013,0.632940422,-0.059144542,-0.103848,-0.100574036,-0.102940346,-0.08527243,-0.103848,-0.100574036,-0.073586688,-0.027735963,-0.103848,0.008240618,-0.100242498,-0.091244348,-0.103848,-0.103848,-0.098430101,-0.103848,0.766891045,-0.102186865,-0.103848,-0.067636543,0.674926766,-0.103848,0.34184569,-0.098430101,-0.103848,0.792075967,-0.08527243,-0.098430101,0.119608873,-0.047838636
0.000987108,-0.057147157,0.477251186,-0.103848,-0.098875286,-0.103677075,-0.103848,-0.076156199,0.217447331,0.217447331,-0.103677075,-0.103848,-0.103677075,0.448684471,-0.103848,-0.103848,-0.092426179,-0.096868338,-0.103848,-0.103848,-0.098875286,-0.103677075,1.002658213,-0.103848,-0.098875286,0.538810811,-0.103848,-0.103848,-0.096868338,-0.103677075,-0.103848,-0.102200633,0.250190723,-0.103848,-0.103848,-0.103848,-0.102666997,-0.103677075,-0.103848,-0.103848,-0.101667371,-0.073418539,-0.103848,0.029759568,-0.102072953,-0.098875286,-0.103848,-0.103848,-0.103848,-0.054713887,0.568848071,-0.103848,-0.103619287,-0.050588929,0.606088093,-0.103848,0.739484982,-0.103848,-0.103848,0.684451024,-0.103848,-0.103848,-0.100954808,-0.086420785
-0.003185433,-0.070690117,0.398176247,-0.101319007,-0.04942672,-0.103848,-0.103848,-0.0601316,0.15784958,0.15784958,-0.09927437,-0.103848,-0.103848,0.293227863,-0.09927437,-0.103848,-0.103311986,-0.092006369,-0.103848,-0.103848,-0.04942672,-0.09927437,1.409725603,-0.103848,-0.04942672,0.413722905,-0.103848,-0.103848,-0.092006369,-0.103848,-0.103848,-0.098985475,0.738142758,-0.09927437,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.098817072,-0.042783731,-0.103848,0.114751621,-0.103848,-0.04942672,-0.103848,-0.103848,-0.103848,-0.100234403,0.981485409,-0.103848,-0.103848,-0.052682228,0.546772509,-0.103848,0.455503765,-0.103848,-0.103848,0.596949206,-0.103848,-0.103848,-0.103848,-0.080824711
-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,0.235811774,0.235811774,-0.103848,-0.103848,-0.03736422,-0.103848,-0.103848,0.255853675,-0.103848,-0.103848,-0.103848,-0.103848,0.5763475,-0.103848,0.633524137,0.447215386,0.582215977,-0.103848,-0.103848,-0.103848,-0.103848,-0.03736422,0.5763475,-0.103848,-0.05253964,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.03736422,-0.103848,-0.102597803,-0.103848,-0.103848,-0.103848,-0.103848,0.255853675,0.180542051,-0.103848,-0.103848,0.627656261,-0.103848,0.447215386,-0.103848,0.582215977,0.255853675,-0.103848,0.257103471,-0.103848,0.5763475,-0.103848,-0.103848,-0.103848,-0.103848
-0.103848,-0.103848,-0.102991272,-0.103848,-0.103848,-0.103848,-0.103848,-0.099907372,0.174774184,0.174774184,-0.103848,-0.103848,-0.051718122,-0.103848,-0.103848,0.461871695,-0.103848,-0.103848,-0.103848,-0.103848,0.567066102,-0.103848,0.791456449,0.387400811,0.571561278,-0.099773007,-0.103848,-0.103848,-0.103848,-0.051718122,0.567066102,-0.103848,0.111972407,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.103848,-0.051718122,-0.1007641,-0.06419795,-0.103848,-0.103848,-0.103848,-0.103848,0.461871695,0.218835422,-0.103848,-0.103848,0.783021179,-0.103848,0.387400811,-0.103848,0.575636195,0.461871695,-0.103848,0.471056292,-0.103848,0.571006653,-0.103848,-0.103848,-0.103848,-0.103713635
