1800,1805,1810,1815,1820,1825,1830,1835,1840,1845,1850,1855,1860,1865,1870,1875,1880,1885,1890,1895,1900,1905,1910,1915,1920,1925,1930,1935,1940,1945,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030
-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.269636913,-0.208049912,-0.148258203,-0.088466494,-0.035950927,0.01656464,0.020700837,0.024837035,0.052872319,0.080907603,0.14119314,0.201478676,0.236568937,0.271659197,0.332945683,0.394232169,0.419115394,0.443998619,0.4909466,0.537894581,0.559309766,0.580724951
-0.277826097,-0.277826097,-0.277826097,-0.277826097,-0.277826097,-0.277826097,-0.277826097,-0.277826097,-0.277826097,-0.277826097,-0.277826097,-0.277826097,-0.277826097,-0.277826097,-0.277826097,-0.277826097,-0.277826097,-0.277826097,-0.277826097,-0.277826097,-0.277826097,-0.277826097,-0.277826097,-0.277826097,-0.277826097,-0.234900323,-0.19197455,-0.132787768,-0.073600986,-0.029824079,0.013952829,0.006776277,-0.000400274,0.015860383,0.032121039,0.06881826,0.10551548,0.134554084,0.163592688,0.2144825,0.265372312,0.282614513,0.299856713,0.335205301,0.370553889,0.386649309,0.402744728
-0.322013105,-0.322013105,-0.322013105,-0.322013105,-0.322013105,-0.322013105,-0.322013105,-0.322013105,-0.322013105,-0.322013105,-0.322013105,-0.322013105,-0.322013105,-0.322013105,-0.322013105,-0.322013105,-0.322013105,-0.322013105,-0.322013105,-0.322013105,-0.322013105,-0.322013105,-0.322013105,-0.322013105,-0.322013105,-0.247593026,-0.173172947,-0.109679639,-0.04618633,-0.008826515,0.028533301,0.022291027,0.016048753,0.024026165,0.032003578,0.060686562,0.089369546,0.114988898,0.14060825,0.194521167,0.248434084,0.267238757,0.286043429,0.323229662,0.360415895,0.378244583,0.396073271
-0.261318426,-0.261318426,-0.261318426,-0.261318426,-0.261318426,-0.261318426,-0.261318426,-0.261318426,-0.261318426,-0.261318426,-0.261318426,-0.261318426,-0.261318426,-0.261318426,-0.261318426,-0.261318426,-0.261318426,-0.261318426,-0.261318426,-0.261318426,-0.261318426,-0.261318426,-0.261318426,-0.261318426,-0.261318426,-0.242954849,-0.224591272,-0.208457315,-0.192323358,-0.17415077,-0.155978183,-0.162485322,-0.16899246,-0.170392008,-0.171791556,-0.174473702,-0.177155848,-0.176331172,-0.175506496,-0.161072488,-0.14663848,-0.146984271,-0.147330062,-0.141695164,-0.136060267,-0.130929224,-0.125798181
-0.30779004,-0.30779004,-0.30779004,-0.30779004,-0.30779004,-0.30779004,-0.30779004,-0.30779004,-0.30779004,-0.30779004,-0.30779004,-0.30779004,-0.30779004,-0.30779004,-0.30779004,-0.30779004,-0.30779004,-0.30779004,-0.30779004,-0.30779004,-0.30779004,-0.30779004,-0.30779004,-0.30779004,-0.30779004,-0.284027538,-0.260265037,-0.242983667,-0.225702296,-0.214748718,-0.203795141,-0.211680746,-0.219566351,-0.231140179,-0.242714006,-0.245899896,-0.249085786,-0.25120687,-0.253327953,-0.240484767,-0.227641581,-0.225192868,-0.222744154,-0.219114573,-0.215484993,-0.214611725,-0.213738457
-0.223960558,-0.223960558,-0.223960558,-0.223960558,-0.223960558,-0.223960558,-0.223960558,-0.223960558,-0.223960558,-0.223960558,-0.223960558,-0.223960558,-0.223960558,-0.223960558,-0.223960558,-0.223960558,-0.223960558,-0.223960558,-0.223960558,-0.223960558,-0.223960558,-0.223960558,-0.223960558,-0.223960558,-0.223960558,-0.20934885,-0.194737142,-0.1887058,-0.182674458,-0.165914034,-0.14915361,-0.152460145,-0.155766679,-0.152997233,-0.150227787,-0.151534674,-0.152841562,-0.15372903,-0.154616499,-0.147742536,-0.140868574,-0.147591753,-0.154314933,-0.153643663,-0.152972394,-0.155544152,-0.158115909
-0.328814992,-0.328814992,-0.328814992,-0.328814992,-0.328814992,-0.328814992,-0.328814992,-0.328814992,-0.328814992,-0.328814992,-0.328814992,-0.328814992,-0.328814992,-0.328814992,-0.328814992,-0.328814992,-0.328814992,-0.328814992,-0.328814992,-0.328814992,-0.328814992,-0.328814992,-0.328814992,-0.328814992,-0.328814992,-0.323512019,-0.318209046,-0.318087658,-0.317966269,-0.317754721,-0.317543173,-0.317781467,-0.318019761,-0.31822645,-0.318433139,-0.3192622,-0.320091261,-0.320572995,-0.321054728,-0.320952534,-0.32085034,-0.321037477,-0.321224614,-0.320991885,-0.320759155,-0.321246138,-0.321733122
-0.323013903,-0.323013903,-0.323013903,-0.323013903,-0.323013903,-0.323013903,-0.323013903,-0.323013903,-0.323013903,-0.323013903,-0.323013903,-0.323013903,-0.323013903,-0.323013903,-0.323013903,-0.323013903,-0.323013903,-0.323013903,-0.323013903,-0.323013903,-0.323013903,-0.323013903,-0.323013903,-0.323013903,-0.323013903,-0.319326336,-0.315638768,-0.312739832,-0.309840896,-0.310853693,-0.31186649,-0.312545158,-0.313223826,-0.314633083,-0.316042341,-0.317551566,-0.319060791,-0.319984883,-0.320908975,-0.320618262,-0.320327549,-0.3207319,-0.321136251,-0.320818177,-0.320500102,-0.320905314,-0.321310526
-0.328124454,-0.328124454,-0.328124454,-0.328124454,-0.328124454,-0.328124454,-0.328124454,-0.328124454,-0.328124454,-0.328124454,-0.328124454,-0.328124454,-0.328124454,-0.328124454,-0.328124454,-0.328124454,-0.328124454,-0.328124454,-0.328124454,-0.328124454,-0.328124454,-0.328124454,-0.328124454,-0.328124454,-0.328124454,-0.324549843,-0.320975232,-0.319252572,-0.317529911,-0.316564254,-0.315598597,-0.31671401,-0.317829422,-0.318411452,-0.318993481,-0.32007403,-0.321154579,-0.321568217,-0.321981856,-0.321593814,-0.321205773,-0.321858142,-0.322510512,-0.321732793,-0.320955074,-0.321240567,-0.32152606
-0.32071382,-0.32071382,-0.32071382,-0.32071382,-0.32071382,-0.32071382,-0.32071382,-0.32071382,-0.32071382,-0.32071382,-0.32071382,-0.32071382,-0.32071382,-0.32071382,-0.32071382,-0.32071382,-0.32071382,-0.32071382,-0.32071382,-0.32071382,-0.32071382,-0.32071382,-0.32071382,-0.32071382,-0.32071382,-0.315993159,-0.311272498,-0.307561407,-0.303850317,-0.306727493,-0.309604669,-0.310456666,-0.311308662,-0.312626135,-0.313943607,-0.315468424,-0.31699324,-0.317988163,-0.318983085,-0.318518685,-0.318054284,-0.318535091,-0.319015897,-0.31854543,-0.318074962,-0.318560087,-0.319045212
-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.321868347,-0.316063122,-0.314283663,-0.312504204,-0.312644813,-0.312785422,-0.314696353,-0.316607285,-0.316471295,-0.316335305,-0.317373893,-0.318412481,-0.319090075,-0.319767668,-0.319835442,-0.319903216,-0.32066957,-0.321435925,-0.321186152,-0.32093638,-0.321302209,-0.321668037
-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.327673572,-0.321868347,-0.316063122,-0.314283663,-0.312504204,-0.312644813,-0.312785422,-0.314696353,-0.316607285,-0.316471295,-0.316335305,-0.317373893,-0.318412481,-0.319090075,-0.319767668,-0.319835442,-0.319903216,-0.32066957,-0.321435925,-0.321186152,-0.32093638,-0.321302209,-0.321668037
-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.324779365,-0.320703721,-0.320557639,-0.320411558,-0.31715699,-0.313902423,-0.312576175,-0.311249928,-0.310028352,-0.308806776,-0.297827683,-0.286848589,-0.285573384,-0.28429818,-0.273962347,-0.263626513,-0.260093647,-0.256560781,-0.247660313,-0.238759846,-0.237803911,-0.236847977
-0.329452597,-0.329452597,-0.329452597,-0.329452597,-0.329452597,-0.329452597,-0.329452597,-0.329452597,-0.329452597,-0.329452597,-0.329452597,-0.329452597,-0.329452597,-0.329452597,-0.329452597,-0.329452597,-0.329452597,-0.329452597,-0.329452597,-0.329452597,-0.329452597,-0.329452597,-0.329452597,-0.329452597,-0.329452597,-0.324834021,-0.320215444,-0.320054204,-0.319892963,-0.317041686,-0.314190409,-0.312694387,-0.311198364,-0.310552315,-0.309906267,-0.30137394,-0.292841613,-0.291285416,-0.289729219,-0.278831314,-0.267933409,-0.260068901,-0.252204392,-0.240679956,-0.22915552,-0.223320796,-0.217486072
-0.328020629,-0.328020629,-0.328020629,-0.328020629,-0.328020629,-0.328020629,-0.328020629,-0.328020629,-0.328020629,-0.328020629,-0.328020629,-0.328020629,-0.328020629,-0.328020629,-0.328020629,-0.328020629,-0.328020629,-0.328020629,-0.328020629,-0.328020629,-0.328020629,-0.328020629,-0.328020629,-0.328020629,-0.328020629,-0.325880528,-0.323740428,-0.323179982,-0.322619536,-0.320441061,-0.318262587,-0.316830113,-0.315397639,-0.314341369,-0.313285098,-0.307489641,-0.301694183,-0.300832105,-0.299970026,-0.29240551,-0.284840994,-0.281924773,-0.279008551,-0.273619459,-0.268230367,-0.267686209,-0.26714205
-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.328855009,-0.324779365,-0.320703721,-0.320557639,-0.320411558,-0.31715699,-0.313902423,-0.312576175,-0.311249928,-0.310028352,-0.308806776,-0.297827683,-0.286848589,-0.285573384,-0.28429818,-0.273962347,-0.263626513,-0.260093647,-0.256560781,-0.247660313,-0.238759846,-0.237803911,-0.236847977
-0.324581454,-0.324581454,-0.324581454,-0.324581454,-0.324581454,-0.324581454,-0.324581454,-0.324581454,-0.324581454,-0.324581454,-0.324581454,-0.324581454,-0.324581454,-0.324581454,-0.324581454,-0.324581454,-0.324581454,-0.324581454,-0.324581454,-0.324581454,-0.324581454,-0.324581454,-0.324581454,-0.324581454,-0.324581454,-0.321888105,-0.319194757,-0.318651989,-0.318109221,-0.316239417,-0.314369614,-0.312739,-0.311108387,-0.311221837,-0.311335286,-0.304913988,-0.29849269,-0.297872634,-0.297252578,-0.288272167,-0.279291756,-0.271485841,-0.263679926,-0.253760675,-0.243841425,-0.237383826,-0.230926228
-0.326967234,-0.326967234,-0.326967234,-0.326967234,-0.326967234,-0.326967234,-0.326967234,-0.326967234,-0.326967234,-0.326967234,-0.326967234,-0.326967234,-0.326967234,-0.326967234,-0.326967234,-0.326967234,-0.326967234,-0.326967234,-0.326967234,-0.326967234,-0.326967234,-0.326967234,-0.326967234,-0.326967234,-0.326967234,-0.326224544,-0.325481853,-0.32486159,-0.324241326,-0.322466832,-0.320692339,-0.319274746,-0.317857154,-0.317071094,-0.316285034,-0.31016543,-0.304045825,-0.303872633,-0.303699442,-0.295793585,-0.287887729,-0.28469929,-0.281510852,-0.276636984,-0.271763116,-0.270271866,-0.268780615
-0.326516958,-0.326516958,-0.326516958,-0.326516958,-0.326516958,-0.326516958,-0.326516958,-0.326516958,-0.326516958,-0.326516958,-0.326516958,-0.326516958,-0.326516958,-0.326516958,-0.326516958,-0.326516958,-0.326516958,-0.326516958,-0.326516958,-0.326516958,-0.326516958,-0.326516958,-0.326516958,-0.326516958,-0.326516958,-0.32472504,-0.322933121,-0.323016475,-0.32309983,-0.319995657,-0.316891485,-0.315714743,-0.314538001,-0.313964259,-0.313390517,-0.296322435,-0.279254353,-0.279638965,-0.280023577,-0.265928053,-0.251832529,-0.246874043,-0.241915557,-0.231095794,-0.220276031,-0.216071167,-0.211866304
-0.322420218,-0.322420218,-0.322420218,-0.322420218,-0.322420218,-0.322420218,-0.322420218,-0.322420218,-0.322420218,-0.322420218,-0.322420218,-0.322420218,-0.322420218,-0.322420218,-0.322420218,-0.322420218,-0.322420218,-0.322420218,-0.322420218,-0.322420218,-0.322420218,-0.322420218,-0.322420218,-0.322420218,-0.322420218,-0.320876891,-0.319333565,-0.31868128,-0.318028995,-0.316089587,-0.31415018,-0.31263951,-0.31112884,-0.310934354,-0.310739867,-0.302645709,-0.29455155,-0.294507078,-0.294462606,-0.28664816,-0.278833714,-0.2752244,-0.271615086,-0.264748727,-0.257882367,-0.255927325,-0.253972282
-0.32628165,-0.32628165,-0.32628165,-0.32628165,-0.32628165,-0.32628165,-0.32628165,-0.32628165,-0.32628165,-0.32628165,-0.32628165,-0.32628165,-0.32628165,-0.32628165,-0.32628165,-0.32628165,-0.32628165,-0.32628165,-0.32628165,-0.32628165,-0.32628165,-0.32628165,-0.32628165,-0.32628165,-0.32628165,-0.321914229,-0.317546809,-0.316833287,-0.316119765,-0.314145916,-0.312172067,-0.310429967,-0.308687866,-0.308330944,-0.307974022,-0.30605573,-0.304137438,-0.302298987,-0.300460536,-0.294253548,-0.28804656,-0.281269345,-0.274492129,-0.265980492,-0.257468855,-0.253375923,-0.249282992
-0.323543466,-0.323543466,-0.323543466,-0.323543466,-0.323543466,-0.323543466,-0.323543466,-0.323543466,-0.323543466,-0.323543466,-0.323543466,-0.323543466,-0.323543466,-0.323543466,-0.323543466,-0.323543466,-0.323543466,-0.323543466,-0.323543466,-0.323543466,-0.323543466,-0.323543466,-0.323543466,-0.323543466,-0.323543466,-0.320362545,-0.317181624,-0.316286436,-0.315391247,-0.314246679,-0.313102111,-0.311228847,-0.309355584,-0.306944349,-0.304533114,-0.303553648,-0.302574182,-0.300784424,-0.298994667,-0.292363901,-0.285733136,-0.276236157,-0.266739179,-0.257374168,-0.248009157,-0.240270394,-0.232531632
-0.315867731,-0.315867731,-0.315867731,-0.315867731,-0.315867731,-0.315867731,-0.315867731,-0.315867731,-0.315867731,-0.315867731,-0.315867731,-0.315867731,-0.315867731,-0.315867731,-0.315867731,-0.315867731,-0.315867731,-0.315867731,-0.315867731,-0.315867731,-0.315867731,-0.315867731,-0.315867731,-0.315867731,-0.315867731,-0.313397417,-0.310927103,-0.310099389,-0.309271674,-0.307267884,-0.305264093,-0.300947661,-0.29663123,-0.293782325,-0.290933421,-0.289154402,-0.287375384,-0.284098415,-0.280821445,-0.271581585,-0.262341724,-0.250373192,-0.23840466,-0.224578319,-0.210751977,-0.202344634,-0.193937291
-0.309605523,-0.309605523,-0.309605523,-0.309605523,-0.309605523,-0.309605523,-0.309605523,-0.309605523,-0.309605523,-0.309605523,-0.309605523,-0.309605523,-0.309605523,-0.309605523,-0.309605523,-0.309605523,-0.309605523,-0.309605523,-0.309605523,-0.309605523,-0.309605523,-0.309605523,-0.309605523,-0.309605523,-0.309605523,-0.307811385,-0.306017248,-0.304657553,-0.303297857,-0.302932602,-0.302567347,-0.299416968,-0.29626659,-0.296271413,-0.296276236,-0.296791353,-0.29730647,-0.296404257,-0.295502044,-0.29160936,-0.287716677,-0.283145963,-0.278575249,-0.27189237,-0.265209491,-0.263576631,-0.261943772
-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.320248844,-0.317034624,-0.316130065,-0.315225505,-0.314068955,-0.312912405,-0.311019532,-0.309126658,-0.309637187,-0.310147716,-0.309878431,-0.309609147,-0.308408565,-0.307207983,-0.30118323,-0.295158477,-0.285707237,-0.276255996,-0.266857087,-0.257458179,-0.249698886,-0.241939593
-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.323463064,-0.320248844,-0.317034624,-0.316130065,-0.315225505,-0.314068955,-0.312912405,-0.311019532,-0.309126658,-0.309637187,-0.310147716,-0.309878431,-0.309609147,-0.308408565,-0.307207983,-0.30118323,-0.295158477,-0.285707237,-0.276255996,-0.266857087,-0.257458179,-0.249698886,-0.241939593
-0.314740405,-0.314740405,-0.314740405,-0.314740405,-0.314740405,-0.314740405,-0.314740405,-0.314740405,-0.314740405,-0.314740405,-0.314740405,-0.314740405,-0.314740405,-0.314740405,-0.314740405,-0.314740405,-0.314740405,-0.314740405,-0.314740405,-0.314740405,-0.314740405,-0.314740405,-0.314740405,-0.314740405,-0.314740405,-0.313415255,-0.312090104,-0.310856179,-0.309622255,-0.308469489,-0.307316722,-0.30460854,-0.301900357,-0.302480775,-0.303061192,-0.303734819,-0.304408446,-0.303553375,-0.302698305,-0.300676158,-0.298654011,-0.295732013,-0.292810015,-0.288237023,-0.28366403,-0.283240974,-0.282817918
-0.278344249,-0.278344249,-0.278344249,-0.278344249,-0.278344249,-0.278344249,-0.278344249,-0.278344249,-0.278344249,-0.278344249,-0.278344249,-0.278344249,-0.278344249,-0.278344249,-0.278344249,-0.278344249,-0.278344249,-0.278344249,-0.278344249,-0.278344249,-0.278344249,-0.278344249,-0.278344249,-0.278344249,-0.278344249,-0.262718182,-0.247092114,-0.252238344,-0.257384574,-0.256760653,-0.256136733,-0.258020079,-0.259903425,-0.264495143,-0.26908686,-0.273944766,-0.278802671,-0.278726514,-0.278650357,-0.275080921,-0.271511486,-0.274870714,-0.278229942,-0.279054956,-0.27987997,-0.280265191,-0.280650412
-0.276328805,-0.276328805,-0.276328805,-0.276328805,-0.276328805,-0.276328805,-0.276328805,-0.276328805,-0.276328805,-0.276328805,-0.276328805,-0.276328805,-0.276328805,-0.276328805,-0.276328805,-0.276328805,-0.276328805,-0.276328805,-0.276328805,-0.276328805,-0.276328805,-0.276328805,-0.276328805,-0.276328805,-0.276328805,-0.244351465,-0.212374124,-0.214429914,-0.216485703,-0.213055931,-0.209626159,-0.211360031,-0.213093902,-0.213395439,-0.213696976,-0.218504269,-0.223311562,-0.223405466,-0.22349937,-0.217955023,-0.212410677,-0.21819335,-0.223976024,-0.224177275,-0.224378527,-0.225543597,-0.226708667
-0.330626876,-0.330626876,-0.330626876,-0.330626876,-0.330626876,-0.330626876,-0.330626876,-0.330626876,-0.330626876,-0.330626876,-0.330626876,-0.330626876,-0.330626876,-0.330626876,-0.330626876,-0.330626876,-0.330626876,-0.330626876,-0.330626876,-0.330626876,-0.330626876,-0.330626876,-0.330626876,-0.330626876,-0.330626876,-0.325296799,-0.319966722,-0.320412112,-0.320857502,-0.317230255,-0.313603007,-0.315546782,-0.317490557,-0.316278698,-0.315066838,-0.315736976,-0.316407113,-0.316424737,-0.31644236,-0.315742421,-0.315042481,-0.31605341,-0.317064338,-0.315631227,-0.314198115,-0.314734483,-0.315270851
-0.330785884,-0.330785884,-0.330785884,-0.330785884,-0.330785884,-0.330785884,-0.330785884,-0.330785884,-0.330785884,-0.330785884,-0.330785884,-0.330785884,-0.330785884,-0.330785884,-0.330785884,-0.330785884,-0.330785884,-0.330785884,-0.330785884,-0.330785884,-0.330785884,-0.330785884,-0.330785884,-0.330785884,-0.330785884,-0.322095447,-0.31340501,-0.313739496,-0.314073982,-0.31151677,-0.308959557,-0.311720202,-0.314480848,-0.312075764,-0.30967068,-0.310049664,-0.310428648,-0.309305697,-0.308182747,-0.307442272,-0.306701797,-0.307888379,-0.309074961,-0.306793316,-0.304511671,-0.304964325,-0.305416978
-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.318306669,-0.305389423,-0.306345061,-0.307300698,-0.305860033,-0.304419368,-0.3085126,-0.312605831,-0.308982517,-0.305359203,-0.305473247,-0.305587291,-0.304323869,-0.303060447,-0.302457248,-0.301854048,-0.302991054,-0.304128061,-0.301699467,-0.299270872,-0.299654911,-0.300038949
-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.324741,-0.322685282,-0.321401805,-0.320118329,-0.315825966,-0.311533603,-0.309399675,-0.307265748,-0.298763774,-0.290261799,-0.274650611,-0.259039423,-0.245018999,-0.230998575,-0.213987364,-0.196976154,-0.156399691,-0.115823228,-0.090514855,-0.065206482,-0.041292183,-0.017377884
-0.325483787,-0.325483787,-0.325483787,-0.325483787,-0.325483787,-0.325483787,-0.325483787,-0.325483787,-0.325483787,-0.325483787,-0.325483787,-0.325483787,-0.325483787,-0.325483787,-0.325483787,-0.325483787,-0.325483787,-0.325483787,-0.325483787,-0.325483787,-0.325483787,-0.325483787,-0.325483787,-0.325483787,-0.325483787,-0.324222821,-0.322961855,-0.318047859,-0.313133863,-0.308102122,-0.303070381,-0.300310814,-0.297551247,-0.286604593,-0.275657939,-0.25019449,-0.224731041,-0.19963346,-0.174535878,-0.128670225,-0.082804571,-0.029242075,0.024320422,0.106270858,0.188221295,0.256187858,0.324154421
-0.326202871,-0.326202871,-0.326202871,-0.326202871,-0.326202871,-0.326202871,-0.326202871,-0.326202871,-0.326202871,-0.326202871,-0.326202871,-0.326202871,-0.326202871,-0.326202871,-0.326202871,-0.326202871,-0.326202871,-0.326202871,-0.326202871,-0.326202871,-0.326202871,-0.326202871,-0.326202871,-0.326202871,-0.326202871,-0.323871407,-0.321539943,-0.320084306,-0.318628669,-0.313760545,-0.308892421,-0.306472257,-0.304052093,-0.294409697,-0.284767301,-0.267062089,-0.249356877,-0.233455808,-0.217554739,-0.198261711,-0.178968684,-0.13405459,-0.089140496,-0.060906026,-0.032671556,-0.005585968,0.02149962
-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.326796718,-0.324741,-0.322685282,-0.321401805,-0.320118329,-0.315825966,-0.311533603,-0.309399675,-0.307265748,-0.298763774,-0.290261799,-0.274650611,-0.259039423,-0.245018999,-0.230998575,-0.213987364,-0.196976154,-0.156399691,-0.115823228,-0.090514855,-0.065206482,-0.041292183,-0.017377884
-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326599921,-0.326281983,-0.325093911,-0.323905839,-0.323310179,-0.32271452,-0.322581175,-0.322447829,-0.322647875,-0.322847921,-0.322454987,-0.322062053,-0.318815517,-0.315568981,-0.307886427,-0.300203873,-0.290547421,-0.280890969,-0.265713046,-0.250535123,-0.239899874,-0.229264625
-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326917858,-0.326599921,-0.326281983,-0.325093911,-0.323905839,-0.323310179,-0.32271452,-0.322581175,-0.322447829,-0.322647875,-0.322847921,-0.322454987,-0.322062053,-0.318815517,-0.315568981,-0.307886427,-0.300203873,-0.290547421,-0.280890969,-0.265713046,-0.250535123,-0.239899874,-0.229264625
-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.325081554,-0.322987023,-0.321713974,-0.320440925,-0.316278623,-0.312116322,-0.309655055,-0.307193787,-0.297357102,-0.287520417,-0.26815101,-0.248781603,-0.22649451,-0.204207417,-0.176368349,-0.148529281,-0.094301932,-0.040074582,0.023745441,0.087565465,0.13921336,0.190861256
-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32977833,-0.32970865,-0.329410258,-0.329111866,-0.329049011,-0.328986157,-0.328379931,-0.327773705,-0.327789971,-0.327806238,-0.32796166,-0.328117081,-0.32447832,-0.320839559,-0.314813848,-0.308788137,-0.301231499,-0.29367486,-0.281318408,-0.268961955,-0.260947488,-0.252933021
-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32984801,-0.32977833,-0.32970865,-0.329410258,-0.329111866,-0.329049011,-0.328986157,-0.328379931,-0.327773705,-0.327789971,-0.327806238,-0.32796166,-0.328117081,-0.32447832,-0.320839559,-0.314813848,-0.308788137,-0.301231499,-0.29367486,-0.281318408,-0.268961955,-0.260947488,-0.252933021
-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.327176084,-0.325081554,-0.322987023,-0.321713974,-0.320440925,-0.316278623,-0.312116322,-0.309655055,-0.307193787,-0.297357102,-0.287520417,-0.26815101,-0.248781603,-0.22649451,-0.204207417,-0.176368349,-0.148529281,-0.094301932,-0.040074582,0.023745441,0.087565465,0.13921336,0.190861256
