popden2010,popden2020,popden2030,popden2040,popden2050,popden2060
1.09764655,1.378957196,1.660267842,1.88949911,2.118730377,2.347961645
0.539454083,0.554616101,0.569778119,0.57091713,0.572056141,0.573195152
1.335071788,1.41531192,1.495552052,1.518627397,1.541702742,1.564778087
0.377209676,0.390984169,0.404758662,0.397661849,0.390565036,0.383468222
2.637175809,2.801555957,2.965936104,3.021137552,3.076339,3.131540448
2.012623109,2.145958482,2.279293854,2.327724764,2.376155674,2.424586584
6.62161713,7.57744981,8.53328249,9.611872618,10.69046275,11.76905287
7.766262967,8.886336273,10.00640958,11.27104765,12.53568571,13.80032378
11.79536152,13.49858247,15.20180343,17.14130943,19.08081544,21.02032144
0.03341653,0.045866428,0.058316327,0.056635075,0.054953823,0.053272571
0.665487746,0.792399637,0.919311527,1.023979099,1.128646672,1.233314245
3.791394536,4.222374299,4.653354062,4.942969928,5.232585794,5.52220166
1.257252204,1.38425366,1.511255116,1.573056385,1.634857654,1.696658922
-0.268953544,-0.269861477,-0.270769411,-0.273326727,-0.275884043,-0.278441359
0.033766199,0.058355149,0.082944099,0.100963698,0.118983297,0.137002896
-0.060043373,-0.053500932,-0.04695849,-0.038637878,-0.030317266,-0.021996654
-0.096927364,-0.09265144,-0.088375517,-0.090598431,-0.092821345,-0.095044259
0.390251425,0.432074095,0.473896766,0.512500944,0.551105123,0.589709301
0.038080054,0.062026274,0.085972494,0.104346582,0.12272067,0.141094758
-0.233154602,-0.229228751,-0.225302899,-0.222856141,-0.220409383,-0.217962624
-0.194699892,-0.19073168,-0.186763468,-0.184533575,-0.182303682,-0.180073789
3.833492295,4.236152407,4.638812519,4.854032951,5.069253384,5.284473816
1.287582154,1.389317896,1.491053638,1.534992663,1.578931688,1.622870713
5.7157396,6.2486807,6.781621799,7.006878001,7.232134202,7.457390404
1.311218744,1.420862465,1.530506186,1.5774102,1.624314215,1.671218229
0.2396069,0.27813446,0.31666202,0.33055419,0.34444636,0.358338531
-0.044501513,-0.029079917,-0.013658321,-0.004446849,0.004764624,0.013976096
0.030324194,0.046805364,0.063286534,0.070480628,0.077674722,0.084868816
0.07248098,0.085149043,0.097817105,0.110400004,0.122982903,0.135565802
0.242718562,0.28670089,0.330683218,0.361176616,0.391670013,0.42216341
-0.042941759,-0.029477687,-0.016013614,-0.010146686,-0.004279757,0.001587171
0.004005326,0.033895367,0.063785408,0.084815861,0.105846315,0.126876768
-0.106353492,-0.099059328,-0.091765165,-0.09085873,-0.089952295,-0.08904586
-0.140514726,-0.130821026,-0.121127326,-0.116475719,-0.111824112,-0.107172505
0.240921519,0.296404732,0.351887946,0.386931633,0.42197532,0.457019007
0.702521133,0.816240045,0.929958958,1.004151966,1.078344975,1.152537983
0.032936389,0.046564359,0.060192329,0.062732472,0.065272615,0.067812758
-0.048635331,-0.013047118,0.022541095,0.055842513,0.08914393,0.122445348
-0.320516103,-0.320040412,-0.319564721,-0.319300639,-0.319036558,-0.318772476
-0.320516103,-0.320040412,-0.319564721,-0.319300639,-0.319036558,-0.318772476
0.091396622,0.140950772,0.190504922,0.236205952,0.281906982,0.327608012
0.383672267,0.419867804,0.456063341,0.466357653,0.476651965,0.486946277
0.364792149,0.43857003,0.512347911,0.564653541,0.616959171,0.669264801
0.658374352,0.810075181,0.961776009,1.07516327,1.188550531,1.301937791
-0.251054489,-0.237536159,-0.224017828,-0.206523788,-0.189029748,-0.171535707
-0.247127375,-0.233190601,-0.219253828,-0.201230264,-0.183206701,-0.165183138
-0.108334879,-0.110281219,-0.112227559,-0.116545787,-0.120864015,-0.125182242
-0.314100751,-0.312440218,-0.310779686,-0.308916201,-0.307052717,-0.305189233
-0.265460486,-0.255560303,-0.24566012,-0.23260381,-0.2195475,-0.20649119
-0.308279052,-0.308453255,-0.308627458,-0.308604254,-0.308581049,-0.308557845
-0.317238714,-0.315900707,-0.314562701,-0.313160994,-0.311759287,-0.31035758
-0.250094485,-0.246882976,-0.243671467,-0.238999837,-0.234328206,-0.229656576
-0.080351386,-0.069560965,-0.058770543,-0.044762305,-0.030754067,-0.016745828
0.567243642,0.582186441,0.597129241,0.606095713,0.615062185,0.624028656
0.234689348,0.292546993,0.350404639,0.389155463,0.427906287,0.466657111
0.234689348,0.292546993,0.350404639,0.389155463,0.427906287,0.466657111
0.02801084,0.065428714,0.102846589,0.131830939,0.160815289,0.189799638
0.234689348,0.292546993,0.350404639,0.389155463,0.427906287,0.466657111
-0.328549327,-0.328125805,-0.327702283,-0.327208856,-0.326715428,-0.326222001
-0.271466453,-0.262124963,-0.252783473,-0.23952125,-0.226259027,-0.212996804
-0.328549327,-0.328125805,-0.327702283,-0.327208856,-0.326715428,-0.326222001
-0.328549327,-0.328125805,-0.327702283,-0.327208856,-0.326715428,-0.326222001
-0.268169999,-0.258055157,-0.247940315,-0.234438443,-0.220936572,-0.207434701
-0.268169999,-0.258055157,-0.247940315,-0.234438443,-0.220936572,-0.207434701
-0.328549327,-0.328125805,-0.327702283,-0.327208856,-0.326715428,-0.326222001
-0.31227567,-0.309109497,-0.305943324,-0.302387672,-0.298832019,-0.295276366
-0.285572932,-0.283360233,-0.281147535,-0.279750239,-0.278352943,-0.276955647
-0.224003068,-0.220406754,-0.216810439,-0.215870427,-0.214930414,-0.213990402
-0.24123623,-0.2381406,-0.235044969,-0.234212505,-0.233380041,-0.232547577
0.584079715,0.604569088,0.625058461,0.638722862,0.652387263,0.666051664
0.981737671,1.056612199,1.131486726,1.159358079,1.187229433,1.215100786
0.53794057,0.584019253,0.630097937,0.646136676,0.662175414,0.678214153
0.579504371,0.593571771,0.60763917,0.611128149,0.614617128,0.618106107
-0.274217307,-0.273525932,-0.272834556,-0.272921482,-0.273008407,-0.273095333
-0.313921601,-0.313369598,-0.312817594,-0.312649693,-0.312481792,-0.312313891
3.840231511,4.156509912,4.472788312,4.699749709,4.926711106,5.153672503
-0.038353418,-0.024717942,-0.011082466,0.006277813,0.023638091,0.04099837
-0.092520308,-0.081091761,-0.069663213,-0.062048812,-0.05443441,-0.046820009
-0.047427384,-0.046732204,-0.046037023,-0.056770704,-0.067504385,-0.078238066
-0.283179712,-0.275109905,-0.267040099,-0.25800944,-0.24897878,-0.239948121
-0.304443815,-0.300265303,-0.296086791,-0.291262062,-0.286437332,-0.281612603
-0.323739743,-0.323062623,-0.322385503,-0.321312524,-0.320239545,-0.319166566
-0.156841364,-0.156670466,-0.156499568,-0.157979284,-0.159459,-0.160938716
-0.034513243,-0.019479927,-0.004446611,-0.000360997,0.003724618,0.007810233
-0.109307787,-0.100821891,-0.092335995,-0.095582599,-0.098829203,-0.102075808
0.309409857,0.340635988,0.37186212,0.405274066,0.438686012,0.472097958
0.7739763,0.839413914,0.904851529,0.984000626,1.063149723,1.142298819
-0.207684406,-0.200358009,-0.193031612,-0.188327928,-0.183624244,-0.178920561
-0.184004948,-0.172155008,-0.160305068,-0.151796876,-0.143288683,-0.134780491
-0.23513147,-0.228838159,-0.222544849,-0.218700775,-0.2148567,-0.211012626
-0.214874964,-0.208267303,-0.201659641,-0.197666595,-0.193673549,-0.189680503
0.248291458,0.326519643,0.404747829,0.466665641,0.528583453,0.590501265
0.433166531,0.525348457,0.617530384,0.695335546,0.773140708,0.85094587
0.09952223,0.117850266,0.136178302,0.144351309,0.152524317,0.160697324
0.1786865,0.189371994,0.200057488,0.18481617,0.169574852,0.154333534
-0.32547997,-0.325123582,-0.324767194,-0.324067427,-0.32336766,-0.322667893
-0.325943153,-0.325573991,-0.325204829,-0.32449748,-0.32379013,-0.323082781
0.792201911,0.908186748,1.024171586,1.118950922,1.213730259,1.308509595
0.210370016,0.251225912,0.292081808,0.32012753,0.348173252,0.376218973
-0.300861288,-0.29835024,-0.295839193,-0.295006694,-0.294174196,-0.293341697
-0.29320924,-0.289744266,-0.286279293,-0.283289466,-0.280299638,-0.277309811
-0.295101462,-0.290758396,-0.28641533,-0.280740937,-0.275066545,-0.269392152
-0.306760824,-0.30329142,-0.299822016,-0.295759743,-0.29169747,-0.287635198
-0.282523353,-0.277160869,-0.271798384,-0.265695108,-0.259591833,-0.253488557
-0.303682737,-0.301377125,-0.299071513,-0.298178848,-0.297286183,-0.296393518
-0.322891949,-0.321908539,-0.32092513,-0.31965377,-0.31838241,-0.317111051
-0.32117495,-0.319762311,-0.318349671,-0.316687957,-0.315026242,-0.313364528
-0.32117495,-0.319762311,-0.318349671,-0.316687957,-0.315026242,-0.313364528
-0.311138224,-0.3097575,-0.308376776,-0.306895265,-0.305413753,-0.303932242
-0.322891949,-0.321908539,-0.32092513,-0.31965377,-0.31838241,-0.317111051
-0.323157987,-0.322170204,-0.321182422,-0.319914996,-0.31864757,-0.317380145
-0.323157987,-0.322170204,-0.321182422,-0.319914996,-0.31864757,-0.317380145
0.139375628,0.165803051,0.192230473,0.195287908,0.198345343,0.201402778
-0.042826183,-0.031757652,-0.020689122,-0.010546838,-0.000404554,0.00973773
-0.283739475,-0.277292227,-0.270844979,-0.264408276,-0.257971573,-0.25153487
-0.254203958,-0.23761615,-0.221028343,-0.204432214,-0.187836086,-0.171239958
-0.268139373,-0.255873217,-0.243607062,-0.23142603,-0.219244999,-0.207063967
-0.323657679,-0.32350242,-0.323347161,-0.323105431,-0.322863701,-0.32262197
1.278947449,1.303836378,1.328725306,1.369810142,1.410894978,1.451979814
1.590111873,1.618117796,1.646123719,1.706742275,1.767360831,1.827979387
0.298361467,0.362178939,0.425996411,0.476402329,0.526808247,0.577214165
-0.124980711,-0.114741181,-0.10450165,-0.099186932,-0.093872214,-0.088557496
3.331221138,3.629993898,3.928766658,4.154804095,4.380841531,4.606878968
3.112798399,3.395526059,3.678253719,3.895950895,4.113648071,4.331345247
0.427090649,0.4396625,0.45223435,0.423145802,0.394057255,0.364968707
2.196690526,2.309300895,2.421911263,2.454323633,2.486736003,2.519148373
3.370125015,3.816355629,4.262586243,4.564736593,4.866886943,5.169037293
4.899044287,5.508221278,6.117398268,6.517849902,6.918301536,7.31875317
0.099284326,0.126398759,0.153513192,0.160833119,0.168153047,0.175472974
0.300168328,0.323195719,0.34622311,0.360279043,0.374334976,0.38839091
0.055724777,0.06735003,0.078975282,0.082067392,0.085159503,0.088251613
0.113082172,0.125494374,0.137906576,0.133629989,0.129353402,0.125076815
-0.055317334,-0.051618301,-0.047919269,-0.050034001,-0.052148733,-0.054263465
0.070646186,0.102160612,0.133675037,0.161712514,0.18974999,0.217787466
-0.307072281,-0.307026119,-0.306979956,-0.307637344,-0.308294732,-0.308952119
-0.315265655,-0.314225783,-0.313185911,-0.312009775,-0.310833638,-0.309657502
0.307724717,0.347380016,0.387035315,0.425653782,0.46427225,0.502890717
-0.287484945,-0.287265605,-0.287046264,-0.287580007,-0.28811375,-0.288647494
-0.306505139,-0.303549458,-0.300593778,-0.297026527,-0.293459276,-0.289892025
-0.240672408,-0.224595221,-0.208518033,-0.187420273,-0.166322514,-0.145224754
-0.226673332,-0.207932922,-0.189192512,-0.164660752,-0.140128991,-0.11559723
-0.29895692,-0.298348017,-0.297739113,-0.297179703,-0.296620292,-0.296060882
-0.132338799,-0.124891325,-0.11744385,-0.108307414,-0.099170978,-0.090034542
-0.1897416,-0.162288873,-0.134836147,-0.099120135,-0.063404124,-0.027688112
-0.211998422,-0.189670103,-0.167341784,-0.137947994,-0.108554203,-0.079160413
4.79965503,5.340747189,5.881839347,6.126493325,6.371147304,6.615801282
0.758324505,0.856680856,0.955037208,1.016006105,1.076975001,1.137943898
0.019502036,0.036131248,0.052760459,0.058408791,0.064057122,0.069705454
-0.19616882,-0.195090263,-0.194011705,-0.196058977,-0.198106249,-0.200153521
-0.183064725,-0.182461354,-0.181857983,-0.184122029,-0.186386076,-0.188650122
-0.159587234,-0.152921902,-0.146256569,-0.145456037,-0.144655505,-0.143854973
-0.111696438,-0.101949887,-0.092203337,-0.090738619,-0.089273902,-0.087809184
0.595314527,0.690857452,0.786400378,0.838138992,0.889877607,0.941616221
0.113560969,0.149805429,0.186049889,0.211227619,0.236405348,0.261583077
1.049520994,1.18827105,1.327021106,1.504095201,1.681169297,1.858243392
1.367690798,1.541012219,1.71433364,1.925186965,2.136040289,2.346893614
-0.10555145,-0.095184785,-0.08481812,-0.081021632,-0.077225144,-0.073428655
-0.273952881,-0.275156788,-0.276360696,-0.277440307,-0.278519919,-0.27959953
0.407751176,0.458923003,0.51009483,0.54899399,0.58789315,0.626792311
-0.064604808,-0.040152053,-0.015699298,0.006456269,0.028611836,0.050767402
-0.268484062,-0.265135793,-0.261787524,-0.26190948,-0.262031436,-0.262153392
-0.306269183,-0.302371201,-0.298473218,-0.294003972,-0.289534726,-0.285065479
-0.324353822,-0.323735864,-0.323117907,-0.3221789,-0.321239893,-0.320300886
-0.324353822,-0.323735864,-0.323117907,-0.3221789,-0.321239893,-0.320300886
-0.241888034,-0.233852973,-0.225817911,-0.218398982,-0.210980053,-0.203561123
-0.287129643,-0.283702365,-0.280275087,-0.279910898,-0.279546709,-0.27918252
-0.155698026,-0.127530617,-0.099363209,-0.061629777,-0.023896346,0.013837086
-0.225166243,-0.208357699,-0.191549156,-0.169038263,-0.14652737,-0.124016478
-0.11895707,-0.108254917,-0.097552764,-0.09492331,-0.092293857,-0.089664404
-0.178795648,-0.176223018,-0.173650388,-0.179908209,-0.18616603,-0.192423851
0.112860088,0.145372128,0.177884168,0.18321323,0.188542292,0.193871355
8.192713402,9.169068886,10.14542437,10.755345,11.36526563,11.97518626
0.805935493,0.918495113,1.031054732,1.166610946,1.302167159,1.437723373
-0.051692715,-0.036188783,-0.020684852,-0.008916552,0.002851748,0.014620048
1.529379109,1.666787319,1.804195528,1.874238191,1.944280854,2.014323517
0.861951311,0.998682419,1.135413528,1.246510176,1.357606824,1.468703472
-0.169709565,-0.162819906,-0.155930248,-0.152233997,-0.148537746,-0.144841495
0.263514625,0.295986898,0.32845917,0.356372356,0.384285543,0.412198729
0.221269631,0.279134286,0.336998942,0.397322521,0.457646101,0.51796968
1.278965629,1.40127645,1.52358727,1.591531926,1.659476582,1.727421237
-0.228199376,-0.227792978,-0.227386579,-0.227697731,-0.228008882,-0.228320034
0.089705273,0.103177353,0.116649433,0.123717142,0.130784851,0.13785256
0.244682568,0.310212678,0.375742789,0.450479059,0.525215329,0.599951599
-0.290901184,-0.281643759,-0.272386335,-0.262662134,-0.252937934,-0.243213733
-0.302649089,-0.302944134,-0.303239179,-0.304523578,-0.305807976,-0.307092375
-0.301613163,-0.302100647,-0.30258813,-0.30406599,-0.30554385,-0.30702171
0.40037822,0.416762528,0.433146835,0.407076603,0.381006371,0.354936138
-0.254666867,-0.243316451,-0.231966035,-0.218261853,-0.204557672,-0.19085349
-0.218401972,-0.198316709,-0.178231446,-0.152700407,-0.127169368,-0.101638329
0.104220745,0.111830788,0.11944083,0.119802656,0.120164483,0.120526309
0.532051086,0.545324248,0.558597411,0.52098034,0.483363269,0.445746199
0.431015091,0.440407781,0.449800472,0.41717568,0.384550888,0.351926096
-0.004880935,0.010972392,0.026825719,0.061569232,0.096312745,0.131056258
0.404501366,0.444932632,0.485363899,0.559935729,0.634507559,0.709079388
-0.30061984,-0.299538043,-0.298456246,-0.297378913,-0.29630158,-0.295224247
0.145585902,0.178316983,0.211048064,0.232710948,0.254373833,0.276036718
-0.125783532,-0.117196893,-0.108610254,-0.103309702,-0.098009149,-0.092708597
-0.223629645,-0.20317952,-0.182729395,-0.156208681,-0.129687967,-0.103167253
0.833103463,0.957435104,1.081766745,1.238440872,1.395114999,1.551789127
-0.285897694,-0.284597232,-0.28329677,-0.282268437,-0.281240103,-0.28021177
0.667302455,0.739603984,0.811905514,0.850554494,0.889203475,0.927852456
0.305972703,0.38777784,0.469582977,0.545250208,0.620917439,0.69658467
0.291315429,0.369475743,0.447636058,0.520785342,0.593934627,0.667083911
0.46665606,0.502270318,0.537884576,0.564362434,0.590840292,0.61731815
0.097059469,0.118915518,0.140771568,0.161900886,0.183030203,0.204159521
0.110744841,0.126162606,0.141580371,0.142457612,0.143334853,0.144212094
-0.277440517,-0.261267792,-0.245095068,-0.227701208,-0.210307348,-0.192913487
0.798564648,0.882916274,0.9672679,1.016332808,1.065397717,1.114462625
-0.304866273,-0.304242069,-0.303617865,-0.303196081,-0.302774297,-0.302352513
-0.284806433,-0.283873738,-0.282941043,-0.282128277,-0.281315512,-0.280502746
9.761017863,10.86839617,11.97577448,12.62066685,13.26555922,13.9104516
-0.294869789,-0.295088341,-0.295306893,-0.296896229,-0.298485565,-0.300074901
-0.304520224,-0.304897236,-0.305274247,-0.306572111,-0.307869976,-0.309167841
-0.310908558,-0.311177765,-0.311446973,-0.312398372,-0.313349771,-0.31430117
-0.313583077,-0.313779694,-0.313976312,-0.314732673,-0.315489034,-0.316245396
0.326889406,0.354633047,0.382376687,0.385266544,0.388156401,0.391046257
-0.081293597,-0.076369321,-0.071445044,-0.075998478,-0.080551911,-0.085105345
-0.175965054,-0.165784518,-0.155603983,-0.145743433,-0.135882883,-0.126022334
0.319277668,0.403428964,0.487580261,0.565584947,0.643589634,0.721594321
0.311348324,0.397649165,0.483950007,0.570964209,0.657978411,0.744992613
0.390691856,0.485006891,0.579321926,0.666857099,0.754392272,0.841927446
0.297012553,0.307618224,0.318223895,0.293745297,0.269266699,0.244788101
0.335691817,0.344206786,0.352721754,0.324097873,0.295473991,0.266850109
-0.247857888,-0.246499308,-0.245140729,-0.244893777,-0.244646825,-0.244399873
-0.170742243,-0.16854339,-0.166344536,-0.169038749,-0.171732962,-0.174427175
0.370862515,0.436655488,0.502448462,0.539998834,0.577549206,0.615099579
-0.309427615,-0.305462401,-0.301497188,-0.297188428,-0.292879668,-0.288570909
-0.292572004,-0.284666255,-0.276760506,-0.26812585,-0.259491194,-0.250856538
-0.249926979,-0.235792288,-0.221657597,-0.203670428,-0.185683259,-0.16769609
-0.225133491,-0.221652013,-0.218170535,-0.212825262,-0.207479989,-0.202134715
-0.173400736,-0.167209556,-0.161018376,-0.152398346,-0.143778315,-0.135158285
-0.050824209,-0.032359691,-0.013895174,0.002554458,0.019004089,0.03545372
-0.074228815,-0.060680125,-0.047131436,-0.034867138,-0.022602839,-0.010338541
1.954939884,2.156506504,2.358073124,2.457266257,2.556459391,2.655652525
1.370416594,1.523074599,1.675732604,1.762602887,1.84947317,1.936343453
6.547744906,7.368404107,8.189063308,8.733774252,9.278485195,9.823196139
0.052303693,0.062285214,0.072266735,0.062670818,0.0530749,0.043478982
0.072329537,0.097940933,0.12355233,0.148716691,0.173881053,0.199045414
-0.324371365,-0.324431384,-0.324491404,-0.324553319,-0.324615234,-0.324677149
-0.277480554,-0.276317601,-0.275154648,-0.274996918,-0.274839188,-0.274681459
0.936896484,1.017714807,1.09853313,1.147623568,1.196714006,1.245804444
-0.222957428,-0.213219268,-0.203481108,-0.194148611,-0.184816115,-0.175483618
-0.222957428,-0.213219268,-0.203481108,-0.194148611,-0.184816115,-0.175483618
-0.25105912,-0.244489027,-0.237918933,-0.232148375,-0.226377816,-0.220607257
1.218381759,1.42802333,1.637664901,1.803412187,1.969159472,2.134906758
0.106894275,0.122546216,0.138198156,0.149801113,0.161404069,0.173007026
-0.215779175,-0.202471267,-0.189163359,-0.171699167,-0.154234974,-0.136770782
-0.237534337,-0.226752664,-0.21597099,-0.201819569,-0.187668148,-0.173516727
-0.018353963,-0.007370028,0.003613906,0.021377948,0.039141989,0.056906031
0.062202661,0.079984923,0.097767185,0.114257056,0.130746926,0.147236797
-0.06726429,-0.053679752,-0.040095215,-0.02905775,-0.018020285,-0.006982821
-0.052252295,-0.037362248,-0.022472201,-0.004109577,0.014253047,0.032615671
32.36796489,34.8468103,37.32565571,38.7969003,40.26814489,41.73938948
0.775071767,0.840729045,0.906386323,0.935485157,0.964583992,0.993682826
0.313763482,0.390077007,0.466390532,0.530753598,0.595116663,0.659479729
0.430022936,0.529109606,0.628196276,0.722292989,0.816389703,0.910486416
0.35195435,0.447926812,0.543899275,0.645020977,0.74614268,0.847264382
0.030172945,0.079846956,0.129520966,0.180713197,0.231905427,0.283097658
0.380282122,0.471596502,0.562910882,0.64504216,0.727173437,0.809304714
0.362935542,0.459396903,0.555858263,0.655165918,0.754473572,0.853781226
0.030172945,0.079846956,0.129520966,0.180713197,0.231905427,0.283097658
0.030172945,0.079846956,0.129520966,0.180713197,0.231905427,0.283097658
0.073312242,0.090568968,0.107825694,0.131593428,0.155361163,0.179128897
0.368883854,0.474019255,0.579154655,0.751725932,0.924297209,1.096868485
62.17633847,69.24895891,76.32157934,81.31984464,86.31810995,91.31637525
-0.280188154,-0.275945092,-0.271702031,-0.268277426,-0.26485282,-0.261428215
-0.297581355,-0.294964269,-0.292347183,-0.291722766,-0.29109835,-0.290473934
0.065495185,0.065082557,0.06466993,0.044693159,0.024716389,0.004739618
0.601412975,0.681855939,0.762298902,0.812800272,0.863301642,0.913803013
0.162859141,0.186536274,0.210213407,0.227483302,0.244753197,0.262023093
1.782165377,2.044564575,2.306963773,2.48050053,2.654037286,2.827574042
6.060841168,6.865367133,7.669893098,8.186588556,8.703284013,9.219979471
-0.212270906,-0.20641855,-0.200566193,-0.189744038,-0.178921884,-0.168099729
-0.147058033,-0.137129438,-0.127200842,-0.114038944,-0.100877045,-0.087715146
-0.15096058,-0.140810005,-0.130659431,-0.116152075,-0.101644719,-0.087137363
-0.269456825,-0.260789141,-0.252121458,-0.241884653,-0.231647848,-0.221411043
-0.309169331,-0.308432229,-0.307695127,-0.307627994,-0.307560861,-0.307493728
-0.293855752,-0.291826893,-0.289798035,-0.287692281,-0.285586527,-0.283480774
-0.28880196,-0.286808137,-0.284814315,-0.282777609,-0.280740903,-0.278704197
-0.29635243,-0.295602085,-0.294851739,-0.294145237,-0.293438735,-0.292732233
0.033547631,0.073280789,0.113013946,0.138152191,0.163290436,0.188428681
0.231154744,0.29053571,0.349916677,0.3884667,0.427016724,0.465566747
0.084242987,0.135380426,0.186517865,0.229605958,0.27269405,0.315782142
0.033547631,0.073280789,0.113013946,0.138152191,0.163290436,0.188428681
0.033547631,0.073280789,0.113013946,0.138152191,0.163290436,0.188428681
-0.163870285,-0.139765918,-0.115661551,-0.087826733,-0.059991915,-0.032157097
-0.321327348,-0.321075259,-0.32082317,-0.320455719,-0.320088268,-0.319720817
-0.321327348,-0.321075259,-0.32082317,-0.320455719,-0.320088268,-0.319720817
-0.007156122,-0.002500461,0.002155201,0.001018986,-0.000117229,-0.001253443
-0.292650617,-0.291054774,-0.28945893,-0.28844569,-0.28743245,-0.28641921
0.73831659,0.831282629,0.924248667,0.988984526,1.053720385,1.118456245
-0.158249574,-0.143266609,-0.128283644,-0.114456324,-0.100629005,-0.086801685
-0.09496632,-0.094473258,-0.093980197,-0.102069229,-0.110158261,-0.118247293
0.451088535,0.528488007,0.605887479,0.669809375,0.733731272,0.797653168
-0.284024372,-0.282455695,-0.280887018,-0.280249362,-0.279611705,-0.278974049
-0.284924226,-0.27362188,-0.262319535,-0.250184352,-0.238049169,-0.225913987
-0.274026003,-0.26267445,-0.251322898,-0.238287035,-0.225251173,-0.21221531
-0.1580143,-0.149306432,-0.140598565,-0.134048875,-0.127499186,-0.120949497
-0.170804084,-0.165288604,-0.159773124,-0.153051428,-0.146329732,-0.139608037
-0.021382649,-0.001549415,0.01828382,0.03725835,0.05623288,0.07520741
0.156631784,0.169904573,0.183177362,0.179743323,0.176309284,0.172875245
0.113120568,0.144944885,0.176769202,0.208508446,0.24024769,0.271986934
0.679153652,0.740770055,0.802386457,0.837556555,0.872726652,0.907896749
0.637609972,0.688355923,0.739101874,0.757274689,0.775447503,0.793620318
-0.017106983,-0.019601046,-0.022095108,-0.037145306,-0.052195505,-0.067245704
0.084372332,0.091088907,0.097805482,0.08440757,0.071009659,0.057611747
0.064473107,0.088892802,0.113312497,0.148146835,0.182981173,0.217815511
-0.100382401,-0.093755719,-0.087129037,-0.089208737,-0.091288437,-0.093368136
-0.138681064,-0.128888478,-0.119095891,-0.106789214,-0.094482536,-0.082175858
-0.067915943,-0.059109695,-0.050303448,-0.041509991,-0.032716534,-0.023923077
-0.116344087,-0.116055253,-0.115766419,-0.124182285,-0.13259815,-0.141014016
-0.106441659,-0.105461834,-0.104482009,-0.11447381,-0.12446561,-0.13445741
-0.102301156,-0.097104336,-0.091907516,-0.093019717,-0.094131918,-0.095244119
-0.120426587,-0.117024897,-0.113623207,-0.115413617,-0.117204027,-0.118994437
0.067071913,0.082193017,0.097314121,0.104774089,0.112234058,0.119694026
0.319626806,0.329370048,0.339113291,0.341779793,0.344446295,0.347112797
0.625123846,0.643331799,0.661539752,0.67923088,0.696922009,0.714613137
0.121428385,0.126019181,0.130609977,0.116220764,0.101831551,0.087442337
0.538274466,0.733781617,0.929288769,1.187758236,1.446227703,1.70469717
24.94157597,26.67714826,28.41272055,29.36219543,30.3116703,31.26114518
0.49656073,0.518759806,0.540958881,0.536438536,0.53191819,0.527397844
1.397821676,1.63397574,1.870129803,2.045147918,2.220166033,2.395184149
0.124201192,0.148062251,0.17192331,0.19570863,0.21949395,0.243279269
0.226178342,0.26088868,0.295599018,0.322212454,0.348825889,0.375439325
-0.096927061,-0.086943473,-0.076959885,-0.068123329,-0.059286774,-0.050450219
-0.147699856,-0.138005841,-0.128311827,-0.120543713,-0.112775598,-0.105007483
0.266907876,0.280004428,0.293100981,0.303328252,0.313555524,0.323782795
0.061876402,0.074612263,0.087348124,0.088582522,0.08981692,0.091051318
0.347508437,0.351823865,0.356139293,0.336244881,0.316350469,0.296456057
0.089112083,0.090348587,0.09158509,0.075139583,0.058694075,0.042248568
-0.283533629,-0.278972446,-0.274411264,-0.268182222,-0.261953181,-0.255724139
-0.283438058,-0.279929572,-0.276421085,-0.273278926,-0.270136767,-0.266994609
-0.282714708,-0.2782104,-0.273706093,-0.267513826,-0.26132156,-0.255129294
-0.28527439,-0.279826849,-0.274379308,-0.26719254,-0.260005773,-0.252819005
-0.283438058,-0.279929572,-0.276421085,-0.273278926,-0.270136767,-0.266994609
-0.272701096,-0.266679521,-0.260657945,-0.251886292,-0.243114639,-0.234342985
-0.28527439,-0.279826849,-0.274379308,-0.26719254,-0.260005773,-0.252819005
-0.285445801,-0.281411089,-0.277376376,-0.274017857,-0.270659338,-0.267300819
-0.272701096,-0.266679521,-0.260657945,-0.251886292,-0.243114639,-0.234342985
-0.28527439,-0.279826849,-0.274379308,-0.26719254,-0.260005773,-0.252819005
-0.285445801,-0.281411089,-0.277376376,-0.274017857,-0.270659338,-0.267300819
-0.272701096,-0.266679521,-0.260657945,-0.251886292,-0.243114639,-0.234342985
-0.28527439,-0.279826849,-0.274379308,-0.26719254,-0.260005773,-0.252819005
-0.285445801,-0.281411089,-0.277376376,-0.274017857,-0.270659338,-0.267300819
-0.285445801,-0.281411089,-0.277376376,-0.274017857,-0.270659338,-0.267300819
-0.28527439,-0.279826849,-0.274379308,-0.26719254,-0.260005773,-0.252819005
-0.285445801,-0.281411089,-0.277376376,-0.274017857,-0.270659338,-0.267300819
-0.28527439,-0.279826849,-0.274379308,-0.26719254,-0.260005773,-0.252819005
-0.263067777,-0.254727899,-0.24638802,-0.238819694,-0.231251368,-0.223683042
-0.261532188,-0.251758642,-0.241985097,-0.233386851,-0.224788606,-0.21619036
-0.261532188,-0.251758642,-0.241985097,-0.233386851,-0.224788606,-0.21619036
-0.261532188,-0.251758642,-0.241985097,-0.233386851,-0.224788606,-0.21619036
-0.257949775,-0.249108544,-0.240267314,-0.231818607,-0.2233699,-0.214921194
-0.261532188,-0.251758642,-0.241985097,-0.233386851,-0.224788606,-0.21619036
-0.29222326,-0.289245133,-0.286267007,-0.285787118,-0.285307229,-0.28482734
-0.29222326,-0.289245133,-0.286267007,-0.285787118,-0.285307229,-0.28482734
