id,ID_2,X_coord,Y_coord,PLACEFIPS,area,area2,propreal3
"3973","5136",1052167.98100,17313.63510,"3947012","3353797","3353797",1.000000
"3973","5136",1052167.98100,17313.63510,"3967272","5939406","5247478",0.883502
"3567","5129",702167.98050,17313.63510,"1708186","2777935","2777935",1.000000
"3567","5129",702167.98050,17313.63510,"1714533","2960666","2960666",1.000000
"3567","5129",702167.98050,17313.63510,"1726350","2221670","2221670",1.000000
"3567","5129",702167.98050,17313.63510,"1742405","5686265","5686265",1.000000
"3567","5129",702167.98050,17313.63510,"1755106","2898435","2898435",1.000000
"3567","5129",702167.98050,17313.63510,"1755912","18344404","18344404",1.000000
"3567","5129",702167.98050,17313.63510,"1757277","2040316","2040316",1.000000
"3567","5129",702167.98050,17313.63510,"1764707","12437973","12437973",1.000000
"3567","5129",702167.98050,17313.63510,"1766800","2874277","2874277",1.000000
"3567","5129",702167.98050,17313.63510,"1773027","2321915","2321915",1.000000
"3567","5129",702167.98050,17313.63510,"1773703","3556261","3556261",1.000000
"3567","5129",702167.98050,17313.63510,"1782010","2690980","2690980",1.000000
"3567","5129",702167.98050,17313.63510,"1848474","923070","923070",1.000000
"3625","5130",752167.98050,17313.63510,"1766404","1207443","1207443",1.000000
"3625","5130",752167.98050,17313.63510,"1805176","3491357","3491357",1.000000
"3625","5130",752167.98050,17313.63510,"1808578","888010","888010",1.000000
"3625","5130",752167.98050,17313.63510,"1810270","1343611","1343611",1.000000
"3625","5130",752167.98050,17313.63510,"1820458","719471","719471",1.000000
"3625","5130",752167.98050,17313.63510,"1820998","2453406","2453406",1.000000
"3625","5130",752167.98050,17313.63510,"1821124","4087312","4087312",1.000000
"3625","5130",752167.98050,17313.63510,"1825810","14412322","14412322",1.000000
"3625","5130",752167.98050,17313.63510,"1844190","7836202","7836202",1.000000
"3625","5130",752167.98050,17313.63510,"1845504","2238485","2238485",1.000000
"3625","5130",752167.98050,17313.63510,"1850526","698369","653515",0.935773
"3625","5130",752167.98050,17313.63510,"1850688","631164","631164",1.000000
"3625","5130",752167.98050,17313.63510,"1852524","1284159","1284159",1.000000
"3625","5130",752167.98050,17313.63510,"1855800","706330","706330",1.000000
"3625","5130",752167.98050,17313.63510,"1856052","2521760","1863042",0.738786
"3625","5130",752167.98050,17313.63510,"1860264","908501","908501",1.000000
"3625","5130",752167.98050,17313.63510,"1862730","5769057","5769057",1.000000
"3625","5130",752167.98050,17313.63510,"1867698","1013982","1013982",1.000000
"3625","5130",752167.98050,17313.63510,"1874582","582786","582786",1.000000
"3625","5130",752167.98050,17313.63510,"1879208","19370286","19370286",1.000000
"3625","5130",752167.98050,17313.63510,"1880504","12349150","12349150",1.000000
"3625","5130",752167.98050,17313.63510,"1883204","5335632","5335632",1.000000
"3625","5130",752167.98050,17313.63510,"1883564","1062797","1062797",1.000000
"1596","4923",-997832.01950,-32686.36490,"0815825","156092","156092",1.000000
"1596","4923",-997832.01950,-32686.36490,"0842330","2188974","2188974",1.000000
"1596","4923",-997832.01950,-32686.36490,"0845680","14407379","4905819",0.340507
"1596","4923",-997832.01950,-32686.36490,"0856420","2276344","2276344",1.000000
"1596","4923",-997832.01950,-32686.36490,"0860765","8290859","8290859",1.000000
"1596","4923",-997832.01950,-32686.36490,"0864200","6056509","5297674",0.874708
"1654","4924",-947832.01950,-32686.36490,"0812450","55125869","55125869",1.000000
"1712","4925",-897832.01950,-32686.36490,"0807571","1130127","1130127",1.000000
"1712","4925",-897832.01950,-32686.36490,"0867005","1029448","1029448",1.000000
"1595","5095",-997832.01950,17313.63510,"0817925","630454","630454",1.000000
"1595","5095",-997832.01950,17313.63510,"0837545","2359476","868098",0.367920
"1595","5095",-997832.01950,17313.63510,"0851745","45610531","2892930",0.063427
"1653","5096",-947832.01950,17313.63510,"0818310","2179328","1044797",0.479412
"1653","5096",-947832.01950,17313.63510,"0833640","10761068","10761068",1.000000
"1711","5097",-897832.01950,17313.63510,"0810105","8948560","7047366",0.787542
"1711","5097",-897832.01950,17313.63510,"0829295","854138","854138",1.000000
"1711","5097",-897832.01950,17313.63510,"0849490","32164607","32164607",1.000000
"1711","5097",-897832.01950,17313.63510,"0859830","698248","698248",1.000000
"1711","5097",-897832.01950,17313.63510,"0860600","7026527","3720016",0.529425
"3104","4949",302167.98050,-32686.36490,"2902242","12653486","12653486",1.000000
"3104","4949",302167.98050,-32686.36490,"2909658","2451865","280116",0.114246
"3104","4949",302167.98050,-32686.36490,"2910468","9747390","9747390",1.000000
"3104","4949",302167.98050,-32686.36490,"2912664","2449230","2449230",1.000000
"3104","4949",302167.98050,-32686.36490,"2914140","1504167","1504167",1.000000
"3104","4949",302167.98050,-32686.36490,"2915670","166007865","1501216",0.009043
"3104","4949",302167.98050,-32686.36490,"2930718","551360","551360",1.000000
"3104","4949",302167.98050,-32686.36490,"2936368","2608429","2608429",1.000000
"3104","4949",302167.98050,-32686.36490,"2937000","97655906","20562272",0.210558
"3104","4949",302167.98050,-32686.36490,"2943652","933719","933719",1.000000
"3104","4949",302167.98050,-32686.36490,"2944498","478867","478867",1.000000
"3104","4949",302167.98050,-32686.36490,"2957512","641727","641727",1.000000
"3104","4949",302167.98050,-32686.36490,"2959726","1002563","1002563",1.000000
"3104","4949",302167.98050,-32686.36490,"2963704","2068465","2068465",1.000000
"3104","4949",302167.98050,-32686.36490,"2965018","4986261","4986261",1.000000
"3104","4949",302167.98050,-32686.36490,"2973420","5456348","5454200",0.999606
"3162","4950",352167.98050,-32686.36490,"2913060","1024058","1024058",1.000000
"3162","4950",352167.98050,-32686.36490,"2926182","32086819","19613788",0.611272
"3162","4950",352167.98050,-32686.36490,"2932770","9019953","9019953",1.000000
"3162","4950",352167.98050,-32686.36490,"2937000","97655906","77093634",0.789442
"3162","4950",352167.98050,-32686.36490,"2939990","630411","630411",1.000000
"3162","4950",352167.98050,-32686.36490,"2943238","3021237","3021237",1.000000
"3162","4950",352167.98050,-32686.36490,"2949070","760734","760734",1.000000
"3162","4950",352167.98050,-32686.36490,"2950060","1176312","56",0.000048
"3162","4950",352167.98050,-32686.36490,"2951680","4040771","4040771",1.000000
"3162","4950",352167.98050,-32686.36490,"2972304","16799948","16799948",1.000000
"3162","4950",352167.98050,-32686.36490,"2977002","8984368","8984368",1.000000
"3162","4950",352167.98050,-32686.36490,"2978910","1377640","1377640",1.000000
"4493","5489",1502167.98100,117313.63510,"5104920","22792675","21356088",0.936972
"4493","5489",1502167.98100,117313.63510,"5110040","6173294","6173294",1.000000
"4493","5489",1502167.98100,117313.63510,"5125008","2024139","2024139",1.000000
"4493","5489",1502167.98100,117313.63510,"5129968","24555816","9915264",0.403785
"4493","5489",1502167.98100,117313.63510,"5147528","12383555","12383555",1.000000
"4493","5489",1502167.98100,117313.63510,"5150200","5597753","5597753",1.000000
"4493","5489",1502167.98100,117313.63510,"5153992","7113596","7113596",1.000000
"4493","5489",1502167.98100,117313.63510,"5155848","5256352","5256352",1.000000
"4493","5489",1502167.98100,117313.63510,"5174384","2311727","77205",0.033397
"4493","5489",1502167.98100,117313.63510,"5175024","3713342","3713342",1.000000
"4493","5489",1502167.98100,117313.63510,"5178736","3329118","3329118",1.000000
"4493","5489",1502167.98100,117313.63510,"5179024","387371","387371",1.000000
"4493","5489",1502167.98100,117313.63510,"5187712","10145998","10145998",1.000000
"2872","4945",102167.98050,-32686.36490,"2009050","5203083","5203083",1.000000
"2872","4945",102167.98050,-32686.36490,"2017850","29015181","277366",0.009559
"2872","4945",102167.98050,-32686.36490,"2019825","11443395","11443395",1.000000
"2872","4945",102167.98050,-32686.36490,"2021675","7611162","1563524",0.205425
"2872","4945",102167.98050,-32686.36490,"2025425","26467790","26467790",1.000000
"2872","4945",102167.98050,-32686.36490,"2032300","3973369","3973369",1.000000
"2872","4945",102167.98050,-32686.36490,"2039075","39314446","26359461",0.670478
"2872","4945",102167.98050,-32686.36490,"2039350","89225921","2283964",0.025598
"2872","4945",102167.98050,-32686.36490,"2042875","15842950","15842950",1.000000
"2872","4945",102167.98050,-32686.36490,"2052575","157578400","132644594",0.841769
"2872","4945",102167.98050,-32686.36490,"2053225","13221137","12999846",0.983262
"2872","4945",102167.98050,-32686.36490,"2053775","195307026","132000590",0.675862
"2872","4945",102167.98050,-32686.36490,"2054250","13790175","13790175",1.000000
"2872","4945",102167.98050,-32686.36490,"2058525","382416","382416",1.000000
"2872","4945",102167.98050,-32686.36490,"2067625","22669011","22669011",1.000000
"2872","4945",102167.98050,-32686.36490,"2076625","3626470","3626470",1.000000
"2872","4945",102167.98050,-32686.36490,"2904384","37071517","20455161",0.551776
"2872","4945",102167.98050,-32686.36490,"2914770","3880213","3880213",1.000000
"2872","4945",102167.98050,-32686.36490,"2920134","7152502","7148892",0.999495
"2872","4945",102167.98050,-32686.36490,"2928324","38291237","15457055",0.403671
"2872","4945",102167.98050,-32686.36490,"2938000","826283250","47597960",0.057605
"2872","4945",102167.98050,-32686.36490,"2943468","4933313","4933313",1.000000
"2872","4945",102167.98050,-32686.36490,"2962210","620780","11810",0.019024
"2872","4945",102167.98050,-32686.36490,"2978838","1177476","1177476",1.000000
"3509","5128",652167.98050,17313.63510,"1714715","4629642","3692632",0.797606
"3509","5128",652167.98050,17313.63510,"1719915","3005365","3005365",1.000000
"3509","5128",652167.98050,17313.63510,"1722567","2622737","2622737",1.000000
"3509","5128",652167.98050,17313.63510,"1722736","25860768","23800116",0.920317
"3509","5128",652167.98050,17313.63510,"1737621","2531222","2531222",1.000000
"3509","5128",652167.98050,17313.63510,"1744927","2188017","2188017",1.000000
"3509","5128",652167.98050,17313.63510,"1747449","3345960","3345960",1.000000
"3509","5128",652167.98050,17313.63510,"1752844","4777316","4777316",1.000000
"3509","5128",652167.98050,17313.63510,"1753143","2664167","2664167",1.000000
"3509","5128",652167.98050,17313.63510,"1765754","1642664","1642664",1.000000
"3509","5128",652167.98050,17313.63510,"1766599","644261","644261",1.000000
"3509","5128",652167.98050,17313.63510,"1774743","4378035","4378035",1.000000
"3509","5128",652167.98050,17313.63510,"1779241","2894455","2894455",1.000000
"3509","5128",652167.98050,17313.63510,"1781074","1492549","1492549",1.000000
"2640","4941",-97832.01950,-32686.36490,"2000125","12120820","6753238",0.557160
"2640","4941",-97832.01950,-32686.36490,"2010675","442813","442813",1.000000
"2640","4941",-97832.01950,-32686.36490,"2019050","520201","520201",1.000000
"2640","4941",-97832.01950,-32686.36490,"2021425","1704575","1704575",1.000000
"2640","4941",-97832.01950,-32686.36490,"2029250","937502","3936",0.004198
"2640","4941",-97832.01950,-32686.36490,"2031400","13186807","5651678",0.428586
"2640","4941",-97832.01950,-32686.36490,"2033075","1013200","1013200",1.000000
"2640","4941",-97832.01950,-32686.36490,"2038800","225251","225251",1.000000
"2640","4941",-97832.01950,-32686.36490,"2041325","572032","572032",1.000000
"2640","4941",-97832.01950,-32686.36490,"2042825","594402","594402",1.000000
"2640","4941",-97832.01950,-32686.36490,"2058375","795541","795541",1.000000
"2640","4941",-97832.01950,-32686.36490,"2061550","10435211","2227575",0.213467
"2640","4941",-97832.01950,-32686.36490,"2066275","2202483","1344094",0.610263
"2640","4941",-97832.01950,-32686.36490,"2070000","458326","458326",1.000000
"2640","4941",-97832.01950,-32686.36490,"2080350","418836","418836",1.000000
"2698","4942",-47832.01950,-32686.36490,"2001575","926367","926367",1.000000
"2698","4942",-47832.01950,-32686.36490,"2001675","2922214","1179343",0.403579
"2698","4942",-47832.01950,-32686.36490,"2015925","5194324","5194324",1.000000
"2698","4942",-47832.01950,-32686.36490,"2018950","600845","600845",1.000000
"2698","4942",-47832.01950,-32686.36490,"2019125","952367","952367",1.000000
"2698","4942",-47832.01950,-32686.36490,"2031400","13186807","7535129",0.571414
"2698","4942",-47832.01950,-32686.36490,"2054575","313111","313111",1.000000
"2698","4942",-47832.01950,-32686.36490,"2077825","3248607","3248607",1.000000
"2698","4942",-47832.01950,-32686.36490,"2079650","714168","714168",1.000000
"2756","4943",2167.98050,-32686.36490,"2000325","865652","865652",1.000000
"2756","4943",2167.98050,-32686.36490,"2001275","707923","707923",1.000000
"2756","4943",2167.98050,-32686.36490,"2001675","2922214","1742871",0.596421
"2756","4943",2167.98050,-32686.36490,"2003250","1678939","1678939",1.000000
"2756","4943",2167.98050,-32686.36490,"2009350","2304114","2304114",1.000000
"2756","4943",2167.98050,-32686.36490,"2009675","385161","385161",1.000000
"2756","4943",2167.98050,-32686.36490,"2010600","2001700","1919964",0.959167
"2756","4943",2167.98050,-32686.36490,"2021650","1353426","1353426",1.000000
"2756","4943",2167.98050,-32686.36490,"2030575","338139","338139",1.000000
"2756","4943",2167.98050,-32686.36490,"2043350","2204706","788317",0.357561
"2756","4943",2167.98050,-32686.36490,"2052700","660397","449014",0.679915
"2756","4943",2167.98050,-32686.36490,"2053200","8514074","8514074",1.000000
"2756","4943",2167.98050,-32686.36490,"2058600","522506","522506",1.000000
"2756","4943",2167.98050,-32686.36490,"2063675","2767019","2767019",1.000000
"2756","4943",2167.98050,-32686.36490,"2071000","160973938","1240648",0.007707
"2756","4943",2167.98050,-32686.36490,"2074425","12941800","12402977",0.958366
"2814","4944",52167.98050,-32686.36490,"2003900","6927460","6927460",1.000000
"2814","4944",52167.98050,-32686.36490,"2010600","2001700","81736",0.040833
"2814","4944",52167.98050,-32686.36490,"2038900","90903462","6979565",0.076780
"2814","4944",52167.98050,-32686.36490,"2043350","2204706","1416388",0.642438
"2814","4944",52167.98050,-32686.36490,"2045700","904341","904341",1.000000
"2814","4944",52167.98050,-32686.36490,"2053550","25505698","25505698",1.000000
"2814","4944",52167.98050,-32686.36490,"2053725","1429871","1429871",1.000000
"2814","4944",52167.98050,-32686.36490,"2057000","1946716","1946716",1.000000
"2814","4944",52167.98050,-32686.36490,"2057725","868396","868396",1.000000
"2814","4944",52167.98050,-32686.36490,"2058100","1130004","1130004",1.000000
"2814","4944",52167.98050,-32686.36490,"2071000","160973938","1671277",0.010382
"2814","4944",52167.98050,-32686.36490,"2073450","12600831","12600831",1.000000
"2814","4944",52167.98050,-32686.36490,"2074425","12941800","538824",0.041634
"2814","4944",52167.98050,-32686.36490,"2079300","1697275","1375259",0.810275
"2524","4939",-197832.01950,-32686.36490,"2009700","604262","604262",1.000000
"2524","4939",-197832.01950,-32686.36490,"2013425","857278","857278",1.000000
"2524","4939",-197832.01950,-32686.36490,"2020500","6281474","6281474",1.000000
"2524","4939",-197832.01950,-32686.36490,"2024550","498544","498544",1.000000
"2524","4939",-197832.01950,-32686.36490,"2026075","1510311","1510311",1.000000
"2524","4939",-197832.01950,-32686.36490,"2032850","1111741","1111741",1.000000
"2524","4939",-197832.01950,-32686.36490,"2035950","3098954","3098954",1.000000
"2524","4939",-197832.01950,-32686.36490,"2042800","637547","637547",1.000000
"2524","4939",-197832.01950,-32686.36490,"2079675","1542913","1542913",1.000000
"2582","4940",-147832.01950,-32686.36490,"2002850","499053","499053",1.000000
"2582","4940",-147832.01950,-32686.36490,"2008575","1484010","1484010",1.000000
"2582","4940",-147832.01950,-32686.36490,"2022900","2865457","2865457",1.000000
"2582","4940",-147832.01950,-32686.36490,"2029250","937502","933566",0.995802
"2582","4940",-147832.01950,-32686.36490,"2037200","2086537","2086537",1.000000
"2582","4940",-147832.01950,-32686.36490,"2041375","4348434","4348434",1.000000
"2582","4940",-147832.01950,-32686.36490,"2044925","1238361","1238361",1.000000
"2582","4940",-147832.01950,-32686.36490,"2050300","556652","556652",1.000000
"2582","4940",-147832.01950,-32686.36490,"2061550","10435211","8207637",0.786533
"2582","4940",-147832.01950,-32686.36490,"2062700","65148330","65148330",1.000000
"2582","4940",-147832.01950,-32686.36490,"2066100","331752","331752",1.000000
"4146","5311",1202167.98100,67313.63510,"3913932","2027655","2027655",1.000000
"4146","5311",1202167.98100,67313.63510,"3919554","3098866","3098866",1.000000
"4146","5311",1202167.98100,67313.63510,"3929204","9907837","9907837",1.000000
"4146","5311",1202167.98100,67313.63510,"3939564","828391","828391",1.000000
"4146","5311",1202167.98100,67313.63510,"3949756","4913835","4465552",0.908771
"4146","5311",1202167.98100,67313.63510,"3965256","1133910","1133910",1.000000
"4146","5311",1202167.98100,67313.63510,"3976050","2466188","403386",0.163567
"4146","5311",1202167.98100,67313.63510,"5402188","6365254","6365254",1.000000
"4146","5311",1202167.98100,67313.63510,"5411284","4271421","4271421",1.000000
"4146","5311",1202167.98100,67313.63510,"5424292","5513085","3751301",0.680436
"4146","5311",1202167.98100,67313.63510,"5429716","7179381","7179381",1.000000
"4146","5311",1202167.98100,67313.63510,"5435500","3208590","1732971",0.540104
"4146","5311",1202167.98100,67313.63510,"5436436","1204337","1204337",1.000000
"4146","5311",1202167.98100,67313.63510,"5438260","2081315","1378735",0.662435
"4146","5311",1202167.98100,67313.63510,"5446300","965558","965558",1.000000
"4146","5311",1202167.98100,67313.63510,"5458564","3370500","3181308",0.943868
"4146","5311",1202167.98100,67313.63510,"5464708","8020802","8020802",1.000000
"4146","5311",1202167.98100,67313.63510,"5467108","4889166","4889166",1.000000
"4146","5311",1202167.98100,67313.63510,"5468596","8508862","45429",0.005339
"4146","5311",1202167.98100,67313.63510,"5487988","6291670","2933100",0.466188
"3799","5133",902167.98050,17313.63510,"1802800","6771672","6771672",1.000000
"3799","5133",902167.98050,17313.63510,"1810036","802099","802099",1.000000
"3799","5133",902167.98050,17313.63510,"1812124","29746748","64431",0.002166
"3799","5133",902167.98050,17313.63510,"1816084","2960397","39191",0.013238
"3799","5133",902167.98050,17313.63510,"1817812","190737","190737",1.000000
"3799","5133",902167.98050,17313.63510,"1819180","2641742","2641742",1.000000
"3799","5133",902167.98050,17313.63510,"1831216","5989793","5989793",1.000000
"3799","5133",902167.98050,17313.63510,"1833142","7373311","7373311",1.000000
"3799","5133",902167.98050,17313.63510,"1839510","268114","268114",1.000000
"3799","5133",902167.98050,17313.63510,"1845990","22912743","22912743",1.000000
"3799","5133",902167.98050,17313.63510,"1848384","6786552","5392340",0.794563
"3799","5133",902167.98050,17313.63510,"1853820","13524995","13524995",1.000000
"3799","5133",902167.98050,17313.63510,"1868526","13132833","13132833",1.000000
"3799","5133",902167.98050,17313.63510,"2104816","715836","715836",1.000000
"3799","5133",902167.98050,17313.63510,"2152590","3611823","3611823",1.000000
"3799","5133",902167.98050,17313.63510,"2181948","3880808","3880808",1.000000
"4204","5312",1252167.98100,67313.63510,"5416012","3917390","3917390",1.000000
"4204","5312",1252167.98100,67313.63510,"5467660","505404","505404",1.000000
"4204","5312",1252167.98100,67313.63510,"5468596","8508862","8463433",0.994661
"4204","5312",1252167.98100,67313.63510,"5474356","33257475","20953404",0.630036
"4204","5312",1252167.98100,67313.63510,"5475820","3304440","3304440",1.000000
"4320","5314",1352167.98100,67313.63510,"5400364","1227746","1227746",1.000000
"4320","5314",1352167.98100,67313.63510,"5406436","583434","583434",1.000000
"4320","5314",1352167.98100,67313.63510,"5412436","863375","848234",0.982463
"4320","5314",1352167.98100,67313.63510,"5418412","1631218","1631218",1.000000
"4320","5314",1352167.98100,67313.63510,"5436340","4697821","4697821",1.000000
"4320","5314",1352167.98100,67313.63510,"5463484","5261823","5261823",1.000000
"4320","5314",1352167.98100,67313.63510,"5480476","1605201","266696",0.166145
"4320","5314",1352167.98100,67313.63510,"5482756","2525360","787488",0.311832
"4320","5314",1352167.98100,67313.63510,"5462044","444146","444146",1.000000
"670","4563",-1797832.02000,-132686.36490,"0671680","74352194","74352194",1.000000
"670","4563",-1797832.02000,-132686.36490,"0678050","48333953","48333953",1.000000
"670","4563",-1797832.02000,-132686.36490,"3253800","781767337","310190221",0.396781
"728","4564",-1747832.02000,-132686.36490,"3205700","18699421","18699421",1.000000
"728","4564",-1747832.02000,-132686.36490,"3223770","120298636","199909",0.001662
"728","4564",-1747832.02000,-132686.36490,"3240000","344921572","12917447",0.037450
"728","4564",-1747832.02000,-132686.36490,"3249310","75866157","75866157",1.000000
"728","4564",-1747832.02000,-132686.36490,"3253800","781767337","116584975",0.149130
"728","4564",-1747832.02000,-132686.36490,"3264600","145061430","34181237",0.235633
"611","4734",-1847832.02000,-82686.36490,"0628021","81485730","81485730",1.000000
"669","4735",-1797832.02000,-82686.36490,"3253800","781767337","245782643",0.314394
"727","4736",-1747832.02000,-82686.36490,"3235300","46635585","46635585",1.000000
"727","4736",-1747832.02000,-82686.36490,"3253800","781767337","109209497",0.139696
"610","4906",-1847832.02000,-32686.36490,"3205100","451024770","117905266",0.261416
"668","4907",-1797832.02000,-32686.36490,"3205100","451024770","303049813",0.671914
"667","5079",-1797832.02000,17313.63510,"3205100","451024770","30069691",0.066670
"608","5250",-1847832.02000,67313.63510,"3228900","3839699","3839699",1.000000
"607","5422",-1847832.02000,117313.63510,"3273600","42067064","42067064",1.000000
"548","5593",-1897832.02000,167313.63510,"3246800","6228659","6228659",1.000000
"3220","4951",402167.98050,-32686.36490,"2904888","813502","813502",1.000000
"3220","4951",402167.98050,-32686.36490,"2905608","8758516","8758516",1.000000
"3220","4951",402167.98050,-32686.36490,"2926578","525779","525779",1.000000
"3220","4951",402167.98050,-32686.36490,"2926866","3850011","3837031",0.996629
"3220","4951",402167.98050,-32686.36490,"2931762","7006402","7006402",1.000000
"3220","4951",402167.98050,-32686.36490,"2935240","28682402","14385350",0.501539
"3220","4951",402167.98050,-32686.36490,"2941690","439947","439947",1.000000
"3220","4951",402167.98050,-32686.36490,"2945200","227233","227233",1.000000
"3220","4951",402167.98050,-32686.36490,"2946424","2226796","562089",0.252421
"3220","4951",402167.98050,-32686.36490,"2950060","1176312","1176256",0.999952
"3220","4951",402167.98050,-32686.36490,"2951914","8746534","8746534",1.000000
"3220","4951",402167.98050,-32686.36490,"2956882","237864","237864",1.000000
"3220","4951",402167.98050,-32686.36490,"2961328","871250","871250",1.000000
"3220","4951",402167.98050,-32686.36490,"2963110","2265418","180376",0.079622
"3220","4951",402167.98050,-32686.36490,"2973978","3358012","3358012",1.000000
"3220","4951",402167.98050,-32686.36490,"2977128","22230214","15872181",0.713991
"3220","4951",402167.98050,-32686.36490,"2977416","25466905","618956",0.024304
"3220","4951",402167.98050,-32686.36490,"2981124","15782088","1523074",0.096506
"3857","5134",952167.98050,17313.63510,"1808092","287247","287247",1.000000
"3857","5134",952167.98050,17313.63510,"1823728","396088","396088",1.000000
"3857","5134",952167.98050,17313.63510,"1858392","672713","672713",1.000000
"3857","5134",952167.98050,17313.63510,"1879010","4008961","4008961",1.000000
"3857","5134",952167.98050,17313.63510,"2112142","4433427","4433427",1.000000
"3857","5134",952167.98050,17313.63510,"2113024","5418623","5418623",1.000000
"3857","5134",952167.98050,17313.63510,"2130808","1853331","1853331",1.000000
"3857","5134",952167.98050,17313.63510,"2131204","4596360","4596360",1.000000
"3857","5134",952167.98050,17313.63510,"2132428","910344","910344",1.000000
"3857","5134",952167.98050,17313.63510,"2153076","666103","666103",1.000000
"3857","5134",952167.98050,17313.63510,"2155596","1075214","1063267",0.988889
"3857","5134",952167.98050,17313.63510,"2158692","4706117","4706117",1.000000
"3857","5134",952167.98050,17313.63510,"2162958","575210","575210",1.000000
"3857","5134",952167.98050,17313.63510,"2168358","770830","770830",1.000000
"3857","5134",952167.98050,17313.63510,"2172372","16297715","16297715",1.000000
"3857","5134",952167.98050,17313.63510,"2179464","31917368","18102519",0.567168
"3857","5134",952167.98050,17313.63510,"2180706","2629244","2629244",1.000000
"3857","5134",952167.98050,17313.63510,"2184900","661492","661492",1.000000
"2176","4933",-497832.01950,-32686.36490,"2033150","646147","646147",1.000000
"2176","4933",-497832.01950,-32686.36490,"2071450","1971358","1971358",1.000000
"2176","4933",-497832.01950,-32686.36490,"2028412","2013373804","1626071819",0.807635
"2234","4934",-447832.01950,-32686.36490,"2039550","3399727","3399727",1.000000
"2234","4934",-447832.01950,-32686.36490,"2044600","5182742","5182742",1.000000
"2234","4934",-447832.01950,-32686.36490,"2063600","6873738","6873738",1.000000
"2292","4935",-397832.01950,-32686.36490,"2018050","2269901","2269901",1.000000
"2292","4935",-397832.01950,-32686.36490,"2031200","8960663","8960663",1.000000
"2350","4936",-347832.01950,-32686.36490,"2008675","502511","502511",1.000000
"2350","4936",-347832.01950,-32686.36490,"2049925","3638669","3638669",1.000000
"2350","4936",-347832.01950,-32686.36490,"2058500","832688","832688",1.000000
"2350","4936",-347832.01950,-32686.36490,"2072650","611315","611315",1.000000
"2408","4937",-297832.01950,-32686.36490,"2001050","643929","643929",1.000000
"2408","4937",-297832.01950,-32686.36490,"2004775","1128908","1128908",1.000000
"2408","4937",-297832.01950,-32686.36490,"2006950","667228","667228",1.000000
"2408","4937",-297832.01950,-32686.36490,"2031100","20759284","12553736",0.604729
"2408","4937",-297832.01950,-32686.36490,"2037500","2707700","2707700",1.000000
"2408","4937",-297832.01950,-32686.36490,"2040400","322575","322575",1.000000
"2408","4937",-297832.01950,-32686.36490,"2043700","2468994","2468994",1.000000
"2408","4937",-297832.01950,-32686.36490,"2049200","5966399","5966399",1.000000
"2408","4937",-297832.01950,-32686.36490,"2061775","1003931","1003931",1.000000
"2408","4937",-297832.01950,-32686.36490,"2063425","286111","286111",1.000000
"2408","4937",-297832.01950,-32686.36490,"2070625","379143","379143",1.000000
"2466","4938",-247832.01950,-32686.36490,"2000825","618373","618373",1.000000
"2466","4938",-247832.01950,-32686.36490,"2009225","3576776","3576776",1.000000
"2466","4938",-247832.01950,-32686.36490,"2018325","856263","856263",1.000000
"2466","4938",-247832.01950,-32686.36490,"2025050","971830","971830",1.000000
"2466","4938",-247832.01950,-32686.36490,"2027000","624237","624237",1.000000
"2466","4938",-247832.01950,-32686.36490,"2032550","2985428","2985428",1.000000
"2466","4938",-247832.01950,-32686.36490,"2052175","10386128","10386128",1.000000
"2466","4938",-247832.01950,-32686.36490,"2052750","431120","431120",1.000000
"2466","4938",-247832.01950,-32686.36490,"2053525","779245","779245",1.000000
"2466","4938",-247832.01950,-32686.36490,"2061825","12613927","9196650",0.729087
"2466","4938",-247832.01950,-32686.36490,"2069525","245660","245660",1.000000
"2466","4938",-247832.01950,-32686.36490,"2073775","1517326","1517326",1.000000
"4609","5491",1602167.98100,117313.63510,"2400250","71329909","2939987",0.041217
"4609","5491",1602167.98100,117313.63510,"2410925","39802009","22591919",0.567608
"4609","5491",1602167.98100,117313.63510,"2441500","3183763","3183763",1.000000
"4609","5491",1602167.98100,117313.63510,"2463375","3053987","3053987",1.000000
"4609","5491",1602167.98100,117313.63510,"5102112","8060538","8060538",1.000000
"4609","5491",1602167.98100,117313.63510,"5108708","2514846","2514846",1.000000
"4609","5491",1602167.98100,117313.63510,"5110776","53803046","53803046",1.000000
"4609","5491",1602167.98100,117313.63510,"5111230","6828958","6828958",1.000000
"4609","5491",1602167.98100,117313.63510,"5111464","22622545","16150043",0.713892
"4609","5491",1602167.98100,117313.63510,"5111470","8214601","6279713",0.764457
"4609","5491",1602167.98100,117313.63510,"5112264","11945683","5013121",0.419660
"4609","5491",1602167.98100,117313.63510,"5113624","8396950","8396944",0.999999
"4609","5491",1602167.98100,117313.63510,"5114440","31239297","4012326",0.128438
"4609","5491",1602167.98100,117313.63510,"5115176","20585148","20585148",1.000000
"4609","5491",1602167.98100,117313.63510,"5117376","645321","645321",1.000000
"4609","5491",1602167.98100,117313.63510,"5119571","5255779","5255779",1.000000
"4609","5491",1602167.98100,117313.63510,"5120436","5764406","5764406",1.000000
"4609","5491",1602167.98100,117313.63510,"5121088","36912729","36912729",1.000000
"4609","5491",1602167.98100,117313.63510,"5123760","4038463","4038463",1.000000
"4609","5491",1602167.98100,117313.63510,"5126592","23740120","14260501",0.600692
"4609","5491",1602167.98100,117313.63510,"5127040","746974","640650",0.857660
"4609","5491",1602167.98100,117313.63510,"5129008","22884494","22884494",1.000000
