"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
-0.10582801,-0.10582801,-0.10582801,-0.10582801,-0.10582801,-0.10582801,-0.10582801,-0.10582801,-0.10582801,-0.10582801,-0.10582801,-0.10582801,-0.104659,-0.10374825,-0.10384804,-0.10324967,-0.10328466,-0.1030918,-0.10311915,-0.10257593,-0.10258101
-0.08171315,-0.08171315,-0.08171315,-0.08171315,-0.08171315,-0.08171315,-0.08171315,-0.08171315,-0.08171315,-0.08171315,-0.08171315,-0.08171315,-0.08237836,-0.08516855,-0.08641926,-0.08567986,-0.0864261,-0.08708433,-0.08696774,-0.08490059,-0.08413094
-0.09649486,-0.09649486,-0.09649486,-0.09649486,-0.09649486,-0.09649486,-0.09649486,-0.09649486,-0.09649486,-0.09649486,-0.09649486,-0.09649486,-0.09585085,-0.09434747,-0.09405214,-0.0932112,-0.0931042,-0.09196864,-0.08895333,-0.08369758,-0.07964897
-0.1022258,-0.1022258,-0.1022258,-0.1022258,-0.1022258,-0.1022258,-0.1022258,-0.1022258,-0.1022258,-0.1022258,-0.1022258,-0.1022258,-0.10037115,-0.09893152,-0.09849453,-0.09811328,-0.09856636,-0.09840857,-0.09724253,-0.09498936,-0.09441459
-0.09583083,-0.09583083,-0.09583083,-0.09583083,-0.09583083,-0.09583083,-0.09583083,-0.09583083,-0.09583083,-0.09583083,-0.09583083,-0.09583083,-0.09438545,-0.09263812,-0.09183254,-0.09158957,-0.09255295,-0.0940492,-0.09295297,-0.09076084,-0.09046068
-0.09358379,-0.09358379,-0.09358379,-0.09358379,-0.09358379,-0.09358379,-0.09358379,-0.09358379,-0.09358379,-0.09358379,-0.09358379,-0.09358379,-0.09473542,-0.09566523,-0.09711915,-0.09712597,-0.09835367,-0.09949956,-0.09988656,-0.0991166,-0.09916256
-0.06967624,-0.06967624,-0.06967624,-0.06967624,-0.06967624,-0.06967624,-0.06967624,-0.06967624,-0.06967624,-0.06967624,-0.06967624,-0.06967624,-0.05901325,-0.04890061,-0.0365655,-0.03610659,-0.02879057,-0.0166151,-0.01093282,-0.0118384,-0.00940097
-0.06514847,-0.06514847,-0.06514847,-0.06514847,-0.06514847,-0.06514847,-0.06514847,-0.06514847,-0.06514847,-0.06514847,-0.06514847,-0.06514847,-0.05205816,-0.04120637,-0.02828806,-0.02125755,-0.00725014,0.01528841,0.03324896,0.03539267,0.05084061
-0.09519779,-0.09519779,-0.09519779,-0.09519779,-0.09519779,-0.09519779,-0.09519779,-0.09519779,-0.09519779,-0.09519779,-0.09519779,-0.09519779,-0.09349996,-0.09084604,-0.08703721,-0.08466504,-0.0836914,-0.08065821,-0.0797482,-0.07603306,-0.07563992
-0.09635055,-0.09635055,-0.09635055,-0.09635055,-0.09635055,-0.09635055,-0.09635055,-0.09635055,-0.09635055,-0.09635055,-0.09635055,-0.09635055,-0.09418555,-0.0924686,-0.09079983,-0.09004097,-0.09082389,-0.09222449,-0.09149486,-0.08944019,-0.0890739
-0.0914638,-0.0914638,-0.0914638,-0.0914638,-0.0914638,-0.0914638,-0.0914638,-0.0914638,-0.0914638,-0.0914638,-0.0914638,-0.0914638,-0.09210623,-0.09204134,-0.09179909,-0.09081462,-0.09018891,-0.08792253,-0.08411573,-0.07976726,-0.07510422
-0.09446564,-0.09446564,-0.09446564,-0.09446564,-0.09446564,-0.09446564,-0.09446564,-0.09446564,-0.09446564,-0.09446564,-0.09446564,-0.09446564,-0.094511,-0.09339844,-0.09292692,-0.09278291,-0.09272739,-0.09250067,-0.09328467,-0.09370878,-0.0952164
-0.10253248,-0.10253248,-0.10253248,-0.10253248,-0.10253248,-0.10253248,-0.10253248,-0.10253248,-0.10253248,-0.10253248,-0.10253248,-0.10253248,-0.10170309,-0.10033826,-0.10031789,-0.09942481,-0.09971446,-0.09982012,-0.09949488,-0.09835529,-0.09815281
-0.10405502,-0.10405502,-0.10405502,-0.10405502,-0.10405502,-0.10405502,-0.10405502,-0.10405502,-0.10405502,-0.10405502,-0.10405502,-0.10405502,-0.10332288,-0.1019333,-0.10183398,-0.10086579,-0.10108647,-0.10123458,-0.10095213,-0.09985535,-0.09959811
-0.09750102,-0.09750102,-0.09750102,-0.09750102,-0.09750102,-0.09750102,-0.09750102,-0.09750102,-0.09750102,-0.09750102,-0.09750102,-0.09750102,-0.09622251,-0.09568749,-0.09478849,-0.09486334,-0.0969572,-0.09781535,-0.09817414,-0.09627398,-0.09653254
-0.10028592,-0.10028592,-0.10028592,-0.10028592,-0.10028592,-0.10028592,-0.10028592,-0.10028592,-0.10028592,-0.10028592,-0.10028592,-0.10028592,-0.098367,-0.09717178,-0.0969694,-0.0971253,-0.09900678,-0.09995552,-0.10003836,-0.09862414,-0.0989793
-0.10587659,-0.10587659,-0.10587659,-0.10587659,-0.10587659,-0.10587659,-0.10587659,-0.10587659,-0.10587659,-0.10587659,-0.10587659,-0.10587659,-0.10485236,-0.10403919,-0.10388602,-0.10324442,-0.10329428,-0.10318405,-0.10330364,-0.10275508,-0.10286419
-0.0978452,-0.0978452,-0.0978452,-0.0978452,-0.0978452,-0.0978452,-0.0978452,-0.0978452,-0.0978452,-0.0978452,-0.0978452,-0.0978452,-0.09675561,-0.09628592,-0.09689158,-0.09701998,-0.09885392,-0.10032629,-0.09995073,-0.09843363,-0.09864314
-0.09621183,-0.09621183,-0.09621183,-0.09621183,-0.09621183,-0.09621183,-0.09621183,-0.09621183,-0.09621183,-0.09621183,-0.09621183,-0.09621183,-0.09680681,-0.09542749,-0.09547084,-0.09490934,-0.09520355,-0.0955489,-0.09621833,-0.09621275,-0.09721389
-0.10261743,-0.10261743,-0.10261743,-0.10261743,-0.10261743,-0.10261743,-0.10261743,-0.10261743,-0.10261743,-0.10261743,-0.10261743,-0.10261743,-0.09960398,-0.09980057,-0.09955846,-0.09842171,-0.09614825,-0.09240513,-0.09145842,-0.08830775,-0.08812108
-0.09415372,-0.09415372,-0.09415372,-0.09415372,-0.09415372,-0.09415372,-0.09415372,-0.09415372,-0.09415372,-0.09415372,-0.09415372,-0.09415372,-0.09292269,-0.08986956,-0.08576194,-0.08360235,-0.08286263,-0.07898392,-0.07839187,-0.07437471,-0.07399459
-0.09375736,-0.09375736,-0.09375736,-0.09375736,-0.09375736,-0.09375736,-0.09375736,-0.09375736,-0.09375736,-0.09375736,-0.09375736,-0.09375736,-0.09012106,-0.08983326,-0.09128854,-0.08978585,-0.0914617,-0.09224232,-0.08993327,-0.08648226,-0.08566869
-0.09482531,-0.09482531,-0.09482531,-0.09482531,-0.09482531,-0.09482531,-0.09482531,-0.09482531,-0.09482531,-0.09482531,-0.09482531,-0.09482531,-0.0951492,-0.09478981,-0.09503491,-0.09484081,-0.09480008,-0.09538407,-0.0923943,-0.08700454,-0.08364696
-0.0994992,-0.0994992,-0.0994992,-0.0994992,-0.0994992,-0.0994992,-0.0994992,-0.0994992,-0.0994992,-0.0994992,-0.0994992,-0.0994992,-0.0987752,-0.09921176,-0.10003477,-0.10002485,-0.1015433,-0.10246711,-0.10193012,-0.10082442,-0.10064521
-0.10204616,-0.10204616,-0.10204616,-0.10204616,-0.10204616,-0.10204616,-0.10204616,-0.10204616,-0.10204616,-0.10204616,-0.10204616,-0.10204616,-0.09747959,-0.09581265,-0.09196892,-0.08999775,-0.08194918,-0.07297721,-0.0708362,-0.06640341,-0.06742894
-0.09518003,-0.09518003,-0.09518003,-0.09518003,-0.09518003,-0.09518003,-0.09518003,-0.09518003,-0.09518003,-0.09518003,-0.09518003,-0.09518003,-0.09496341,-0.09452722,-0.0953417,-0.09512345,-0.09551164,-0.09633473,-0.09378194,-0.08901315,-0.08649726
-0.10543907,-0.10543907,-0.10543907,-0.10543907,-0.10543907,-0.10543907,-0.10543907,-0.10543907,-0.10543907,-0.10543907,-0.10543907,-0.10543907,-0.1044437,-0.10361869,-0.10349066,-0.10278094,-0.10305954,-0.10314238,-0.10326771,-0.1026074,-0.10272776
-0.10649468,-0.10649468,-0.10649468,-0.10649468,-0.10649468,-0.10649468,-0.10649468,-0.10649468,-0.10649468,-0.10649468,-0.10649468,-0.10649468,-0.10570188,-0.10482796,-0.10475917,-0.10440758,-0.10441005,-0.10425225,-0.10438281,-0.10432856,-0.10448537
-0.10649468,-0.10649468,-0.10649468,-0.10649468,-0.10649468,-0.10649468,-0.10649468,-0.10649468,-0.10649468,-0.10649468,-0.10649468,-0.10649468,-0.10570188,-0.10482796,-0.10475917,-0.10440758,-0.10441005,-0.10425225,-0.10438281,-0.10432856,-0.10448537
-0.09620176,-0.09620176,-0.09620176,-0.09620176,-0.09620176,-0.09620176,-0.09620176,-0.09620176,-0.09620176,-0.09620176,-0.09620176,-0.09620176,-0.09476103,-0.09452715,-0.09583854,-0.09549914,-0.09718742,-0.09877796,-0.09786251,-0.09501419,-0.09413821
-0.09079087,-0.09079087,-0.09079087,-0.09079087,-0.09079087,-0.09079087,-0.09079087,-0.09079087,-0.09079087,-0.09079087,-0.09079087,-0.09079087,-0.0926025,-0.09330443,-0.09406995,-0.09494216,-0.0964143,-0.09723003,-0.0976005,-0.09702447,-0.09755757
-0.10324106,-0.10324106,-0.10324106,-0.10324106,-0.10324106,-0.10324106,-0.10324106,-0.10324106,-0.10324106,-0.10324106,-0.10324106,-0.10324106,-0.09851579,-0.09171828,-0.07967504,-0.07720301,-0.0675797,-0.05760358,-0.05762509,-0.05628364,-0.05855115
-0.09350137,-0.09350137,-0.09350137,-0.09350137,-0.09350137,-0.09350137,-0.09350137,-0.09350137,-0.09350137,-0.09350137,-0.09350137,-0.09350137,-0.09505014,-0.09486058,-0.09556495,-0.09586584,-0.09711759,-0.09824576,-0.09893063,-0.09858738,-0.09927089
-0.09432421,-0.09432421,-0.09432421,-0.09432421,-0.09432421,-0.09432421,-0.09432421,-0.09432421,-0.09432421,-0.09432421,-0.09432421,-0.09432421,-0.09544844,-0.09659862,-0.09806757,-0.09810697,-0.09923545,-0.10041229,-0.10037511,-0.0990266,-0.09845968
-0.08253827,-0.08253827,-0.08253827,-0.08253827,-0.08253827,-0.08253827,-0.08253827,-0.08253827,-0.08253827,-0.08253827,-0.08253827,-0.08253827,-0.07872765,-0.07207462,-0.06838975,-0.06522962,-0.06000992,-0.05361523,-0.04908101,-0.04498265,-0.04182646
-0.08667495,-0.08667495,-0.08667495,-0.08667495,-0.08667495,-0.08667495,-0.08667495,-0.08667495,-0.08667495,-0.08667495,-0.08667495,-0.08667495,-0.08660642,-0.08673653,-0.08557207,-0.08447877,-0.08315691,-0.08072765,-0.076502,-0.07043916,-0.06645476
-0.08977998,-0.08977998,-0.08977998,-0.08977998,-0.08977998,-0.08977998,-0.08977998,-0.08977998,-0.08977998,-0.08977998,-0.08977998,-0.08977998,-0.09097786,-0.09132881,-0.09168597,-0.09246264,-0.09370818,-0.09299357,-0.09252838,-0.09117734,-0.09105403
-0.09343133,-0.09343133,-0.09343133,-0.09343133,-0.09343133,-0.09343133,-0.09343133,-0.09343133,-0.09343133,-0.09343133,-0.09343133,-0.09343133,-0.09423036,-0.09302287,-0.09250524,-0.09149865,-0.09110638,-0.08993615,-0.0894288,-0.08897354,-0.08958715
-0.09153634,-0.09153634,-0.09153634,-0.09153634,-0.09153634,-0.09153634,-0.09153634,-0.09153634,-0.09153634,-0.09153634,-0.09153634,-0.09153634,-0.0919623,-0.09232047,-0.09314704,-0.09367121,-0.0947313,-0.09366157,-0.0930976,-0.09158331,-0.09100335
-0.09022775,-0.09022775,-0.09022775,-0.09022775,-0.09022775,-0.09022775,-0.09022775,-0.09022775,-0.09022775,-0.09022775,-0.09022775,-0.09022775,-0.09112626,-0.09020523,-0.08956652,-0.08841896,-0.0873979,-0.08533143,-0.0834332,-0.0814679,-0.08085074
-0.08729021,-0.08729021,-0.08729021,-0.08729021,-0.08729021,-0.08729021,-0.08729021,-0.08729021,-0.08729021,-0.08729021,-0.08729021,-0.08729021,-0.08590818,-0.08179672,-0.07997136,-0.07818902,-0.07631701,-0.07282496,-0.07064211,-0.06773491,-0.06590529
-0.09174842,-0.09174842,-0.09174842,-0.09174842,-0.09174842,-0.09174842,-0.09174842,-0.09174842,-0.09174842,-0.09174842,-0.09174842,-0.09174842,-0.09323657,-0.09349995,-0.09462923,-0.09530241,-0.09683486,-0.09796459,-0.09861864,-0.09850581,-0.09938557
-0.09577684,-0.09577684,-0.09577684,-0.09577684,-0.09577684,-0.09577684,-0.09577684,-0.09577684,-0.09577684,-0.09577684,-0.09577684,-0.09577684,-0.09660027,-0.09767669,-0.09856117,-0.09871957,-0.09992195,-0.10056514,-0.10065759,-0.09959969,-0.09913017
-0.08993459,-0.08993459,-0.08993459,-0.08993459,-0.08993459,-0.08993459,-0.08993459,-0.08993459,-0.08993459,-0.08993459,-0.08993459,-0.08993459,-0.08935069,-0.08914718,-0.08793538,-0.08685752,-0.08590552,-0.08393763,-0.07994112,-0.07326871,-0.06822929
-0.10334256,-0.10334256,-0.10334256,-0.10334256,-0.10334256,-0.10334256,-0.10334256,-0.10334256,-0.10334256,-0.10334256,-0.10334256,-0.10334256,-0.10204111,-0.0998628,-0.10004799,-0.10016726,-0.10071999,-0.10103926,-0.09870441,-0.09745427,-0.09701079
-0.09486238,-0.09486238,-0.09486238,-0.09486238,-0.09486238,-0.09486238,-0.09486238,-0.09486238,-0.09486238,-0.09486238,-0.09486238,-0.09486238,-0.09470868,-0.09190958,-0.09143402,-0.0901336,-0.09002508,-0.08972158,-0.09039298,-0.0904097,-0.09138903
-0.09401569,-0.09401569,-0.09401569,-0.09401569,-0.09401569,-0.09401569,-0.09401569,-0.09401569,-0.09401569,-0.09401569,-0.09401569,-0.09401569,-0.09393452,-0.09190201,-0.09128616,-0.09078619,-0.09068938,-0.09033246,-0.09125683,-0.09153342,-0.09279356
-0.08945173,-0.08945173,-0.08945173,-0.08945173,-0.08945173,-0.08945173,-0.08945173,-0.08945173,-0.08945173,-0.08945173,-0.08945173,-0.08945173,-0.08936953,-0.08887247,-0.08788769,-0.08623643,-0.08410888,-0.07789598,-0.06550991,-0.05309767,-0.03678274
-0.09326138,-0.09326138,-0.09326138,-0.09326138,-0.09326138,-0.09326138,-0.09326138,-0.09326138,-0.09326138,-0.09326138,-0.09326138,-0.09326138,-0.09471627,-0.09505891,-0.09640372,-0.09687693,-0.09832046,-0.09969303,-0.10040236,-0.10044908,-0.10133355
-0.08945965,-0.08945965,-0.08945965,-0.08945965,-0.08945965,-0.08945965,-0.08945965,-0.08945965,-0.08945965,-0.08945965,-0.08945965,-0.08945965,-0.08966814,-0.08836747,-0.08747395,-0.08705707,-0.08583571,-0.08473215,-0.08292723,-0.0817081,-0.08266482
-0.07725622,-0.07725622,-0.07725622,-0.07725622,-0.07725622,-0.07725622,-0.07725622,-0.07725622,-0.07725622,-0.07725622,-0.07725622,-0.07725622,-0.06709845,-0.05848603,-0.0491987,-0.0436662,-0.03231018,-0.01007573,0.01169166,0.02033563,0.03789024
-0.01696692,-0.01696692,-0.01696692,-0.01696692,-0.01696692,-0.01696692,-0.01696692,-0.01696692,-0.01696692,-0.01696692,-0.01696692,-0.01696692,0.01105261,0.02627525,0.0507176,0.06462568,0.09268508,0.14132829,0.18810572,0.1957079,0.23102109
-0.0952901,-0.0952901,-0.0952901,-0.0952901,-0.0952901,-0.0952901,-0.0952901,-0.0952901,-0.0952901,-0.0952901,-0.0952901,-0.0952901,-0.09370631,-0.09102118,-0.08736307,-0.0850316,-0.08425683,-0.08055349,-0.0799807,-0.07674731,-0.07712664
-0.09715478,-0.09715478,-0.09715478,-0.09715478,-0.09715478,-0.09715478,-0.09715478,-0.09715478,-0.09715478,-0.09715478,-0.09715478,-0.09715478,-0.09624847,-0.0949033,-0.09423155,-0.09405727,-0.09621247,-0.09713853,-0.09750136,-0.09592701,-0.09669952
-0.10083215,-0.10083215,-0.10083215,-0.10083215,-0.10083215,-0.10083215,-0.10083215,-0.10083215,-0.10083215,-0.10083215,-0.10083215,-0.10083215,-0.09932464,-0.09827164,-0.09803998,-0.09814373,-0.09899518,-0.09964828,-0.09719237,-0.09600185,-0.09574556
-0.09791515,-0.09791515,-0.09791515,-0.09791515,-0.09791515,-0.09791515,-0.09791515,-0.09791515,-0.09791515,-0.09791515,-0.09791515,-0.09791515,-0.09637163,-0.0955039,-0.09583797,-0.0958325,-0.09715225,-0.09856331,-0.09847943,-0.0970277,-0.09754512
-0.09606983,-0.09606983,-0.09606983,-0.09606983,-0.09606983,-0.09606983,-0.09606983,-0.09606983,-0.09606983,-0.09606983,-0.09606983,-0.09606983,-0.09459151,-0.0934049,-0.09256431,-0.0920604,-0.09391203,-0.09567095,-0.09604256,-0.09540771,-0.0959136
-0.10310858,-0.10310858,-0.10310858,-0.10310858,-0.10310858,-0.10310858,-0.10310858,-0.10310858,-0.10310858,-0.10310858,-0.10310858,-0.10310858,-0.09992908,-0.09841224,-0.09847675,-0.09678196,-0.0937803,-0.08871031,-0.08816888,-0.0854767,-0.08535423
-0.09676094,-0.09676094,-0.09676094,-0.09676094,-0.09676094,-0.09676094,-0.09676094,-0.09676094,-0.09676094,-0.09676094,-0.09676094,-0.09676094,-0.09550905,-0.09419048,-0.09252265,-0.0917221,-0.09228366,-0.09168907,-0.09156542,-0.08987354,-0.08980217
-0.10470432,-0.10470432,-0.10470432,-0.10470432,-0.10470432,-0.10470432,-0.10470432,-0.10470432,-0.10470432,-0.10470432,-0.10470432,-0.10470432,-0.10234615,-0.10093605,-0.10080086,-0.1003863,-0.10038928,-0.09964203,-0.1000029,-0.09962509,-0.10023446
-0.09741526,-0.09741526,-0.09741526,-0.09741526,-0.09741526,-0.09741526,-0.09741526,-0.09741526,-0.09741526,-0.09741526,-0.09741526,-0.09741526,-0.09791289,-0.09753068,-0.09800044,-0.09786967,-0.09840231,-0.09898314,-0.0975962,-0.09366082,-0.09149979
-0.10071922,-0.10071922,-0.10071922,-0.10071922,-0.10071922,-0.10071922,-0.10071922,-0.10071922,-0.10071922,-0.10071922,-0.10071922,-0.10071922,-0.09503777,-0.10030419,-0.09845842,-0.0957855,-0.09011929,-0.08029906,-0.08015764,-0.07621812,-0.07606818
-0.10302239,-0.10302239,-0.10302239,-0.10302239,-0.10302239,-0.10302239,-0.10302239,-0.10302239,-0.10302239,-0.10302239,-0.10302239,-0.10302239,-0.10128099,-0.09985984,-0.09976778,-0.09887966,-0.09915181,-0.09900728,-0.0987204,-0.0975795,-0.09755065
-0.09570441,-0.09570441,-0.09570441,-0.09570441,-0.09570441,-0.09570441,-0.09570441,-0.09570441,-0.09570441,-0.09570441,-0.09570441,-0.09570441,-0.09435147,-0.09344393,-0.09266988,-0.09240015,-0.09411026,-0.09586372,-0.0960323,-0.09516069,-0.09578477
-0.09757432,-0.09757432,-0.09757432,-0.09757432,-0.09757432,-0.09757432,-0.09757432,-0.09757432,-0.09757432,-0.09757432,-0.09757432,-0.09757432,-0.09625378,-0.09598554,-0.097055,-0.09691627,-0.09866382,-0.10015149,-0.09927468,-0.0973491,-0.09675706
-0.09746385,-0.09746385,-0.09746385,-0.09746385,-0.09746385,-0.09746385,-0.09746385,-0.09746385,-0.09746385,-0.09746385,-0.09746385,-0.09746385,-0.09819989,-0.09791815,-0.0989469,-0.09871845,-0.09950257,-0.10054856,-0.10004765,-0.0981288,-0.09762261
-0.09996405,-0.09996405,-0.09996405,-0.09996405,-0.09996405,-0.09996405,-0.09996405,-0.09996405,-0.09996405,-0.09996405,-0.09996405,-0.09996405,-0.09893899,-0.09759158,-0.09814791,-0.09761263,-0.09812193,-0.0979186,-0.09646099,-0.09300491,-0.09157873
-0.1042668,-0.1042668,-0.1042668,-0.1042668,-0.1042668,-0.1042668,-0.1042668,-0.1042668,-0.1042668,-0.1042668,-0.1042668,-0.1042668,-0.10193749,-0.10051556,-0.1004055,-0.09992282,-0.10015454,-0.09960037,-0.09996697,-0.09947741,-0.10009802
-0.10556047,-0.10556047,-0.10556047,-0.10556047,-0.10556047,-0.10556047,-0.10556047,-0.10556047,-0.10556047,-0.10556047,-0.10556047,-0.10556047,-0.10548104,-0.10556047,-0.10506357,-0.10479196,-0.10501866,-0.10486146,-0.10455769,-0.10428774,-0.1043057
-0.10556047,-0.10556047,-0.10556047,-0.10556047,-0.10556047,-0.10556047,-0.10556047,-0.10556047,-0.10556047,-0.10556047,-0.10556047,-0.10556047,-0.10548104,-0.10556047,-0.10506357,-0.10479196,-0.10501866,-0.10486146,-0.10455769,-0.10428774,-0.1043057
-0.10410965,-0.10410965,-0.10410965,-0.10410965,-0.10410965,-0.10410965,-0.10410965,-0.10410965,-0.10410965,-0.10410965,-0.10410965,-0.10410965,-0.1014027,-0.09972574,-0.09974297,-0.09950043,-0.09952625,-0.09871325,-0.09909185,-0.09902056,-0.09978964
-0.10410965,-0.10410965,-0.10410965,-0.10410965,-0.10410965,-0.10410965,-0.10410965,-0.10410965,-0.10410965,-0.10410965,-0.10410965,-0.10410965,-0.1014027,-0.09972574,-0.09974297,-0.09950043,-0.09952625,-0.09871325,-0.09909185,-0.09902056,-0.09978964
-0.09914142,-0.09914142,-0.09914142,-0.09914142,-0.09914142,-0.09914142,-0.09914142,-0.09914142,-0.09914142,-0.09914142,-0.09914142,-0.09914142,-0.09709869,-0.09702468,-0.09676381,-0.09596119,-0.09566242,-0.09565166,-0.0940765,-0.09006252,-0.08877306
-0.09054412,-0.09054412,-0.09054412,-0.09054412,-0.09054412,-0.09054412,-0.09054412,-0.09054412,-0.09054412,-0.09054412,-0.09054412,-0.09054412,-0.08914908,-0.08889467,-0.09234741,-0.09277622,-0.09513159,-0.09675711,-0.09763254,-0.09757448,-0.09865331
-0.09087062,-0.09087062,-0.09087062,-0.09087062,-0.09087062,-0.09087062,-0.09087062,-0.09087062,-0.09087062,-0.09087062,-0.09087062,-0.09087062,-0.09248125,-0.09339463,-0.09398816,-0.09476299,-0.09610323,-0.09702889,-0.09759043,-0.0975801,-0.09826402
-0.09062075,-0.09062075,-0.09062075,-0.09062075,-0.09062075,-0.09062075,-0.09062075,-0.09062075,-0.09062075,-0.09062075,-0.09062075,-0.09062075,-0.09206849,-0.09267754,-0.09291739,-0.09370436,-0.09491248,-0.09533201,-0.0958538,-0.09579345,-0.09627191
-0.0940533,-0.0940533,-0.0940533,-0.0940533,-0.0940533,-0.0940533,-0.0940533,-0.0940533,-0.0940533,-0.0940533,-0.0940533,-0.0940533,-0.0929105,-0.09272757,-0.09171766,-0.09058353,-0.09002903,-0.0884864,-0.084918,-0.07878843,-0.0741022
-0.09711614,-0.09711614,-0.09711614,-0.09711614,-0.09711614,-0.09711614,-0.09711614,-0.09711614,-0.09711614,-0.09711614,-0.09711614,-0.09711614,-0.09523709,-0.09506931,-0.09600397,-0.0955879,-0.09702574,-0.09770226,-0.09602279,-0.09271728,-0.09108473
-0.0983002,-0.0983002,-0.0983002,-0.0983002,-0.0983002,-0.0983002,-0.0983002,-0.0983002,-0.0983002,-0.0983002,-0.0983002,-0.0983002,-0.09890951,-0.09983849,-0.10049333,-0.10054559,-0.10137329,-0.10156262,-0.10077482,-0.09850134,-0.09675037
-0.09162493,-0.09162493,-0.09162493,-0.09162493,-0.09162493,-0.09162493,-0.09162493,-0.09162493,-0.09162493,-0.09162493,-0.09162493,-0.09162493,-0.09044966,-0.09034476,-0.08931806,-0.08794594,-0.08685139,-0.08494958,-0.08118661,-0.07560416,-0.07178171
-0.10342651,-0.10342651,-0.10342651,-0.10342651,-0.10342651,-0.10342651,-0.10342651,-0.10342651,-0.10342651,-0.10342651,-0.10342651,-0.10342651,-0.10177957,-0.1005145,-0.10046518,-0.09971313,-0.10014897,-0.09999818,-0.09989247,-0.09894634,-0.09885803
-0.09364772,-0.09364772,-0.09364772,-0.09364772,-0.09364772,-0.09364772,-0.09364772,-0.09364772,-0.09364772,-0.09364772,-0.09364772,-0.09364772,-0.09355957,-0.09103594,-0.09032904,-0.08919203,-0.08867436,-0.08826413,-0.08911425,-0.08945576,-0.09081227
-0.09367031,-0.09367031,-0.09367031,-0.09367031,-0.09367031,-0.09367031,-0.09367031,-0.09367031,-0.09367031,-0.09367031,-0.09367031,-0.09367031,-0.09361103,-0.09168145,-0.09120004,-0.09058463,-0.09024058,-0.0898402,-0.09040534,-0.09050851,-0.09206036
-0.09667241,-0.09667241,-0.09667241,-0.09667241,-0.09667241,-0.09667241,-0.09667241,-0.09667241,-0.09667241,-0.09667241,-0.09667241,-0.09667241,-0.09729543,-0.09809965,-0.09893755,-0.09860245,-0.09922829,-0.09968898,-0.09882696,-0.09658039,-0.09484234
-0.09111803,-0.09111803,-0.09111803,-0.09111803,-0.09111803,-0.09111803,-0.09111803,-0.09111803,-0.09111803,-0.09111803,-0.09111803,-0.09111803,-0.09150441,-0.09045076,-0.08970149,-0.08925968,-0.08782655,-0.08672484,-0.08462097,-0.08331949,-0.08449561
-0.09341703,-0.09341703,-0.09341703,-0.09341703,-0.09341703,-0.09341703,-0.09341703,-0.09341703,-0.09341703,-0.09341703,-0.09341703,-0.09341703,-0.0939358,-0.09431914,-0.0949403,-0.0954049,-0.09631669,-0.09626417,-0.09625668,-0.09503506,-0.0946763
-0.10298682,-0.10298682,-0.10298682,-0.10298682,-0.10298682,-0.10298682,-0.10298682,-0.10298682,-0.10298682,-0.10298682,-0.10298682,-0.10298682,-0.10214089,-0.09688028,-0.09738552,-0.09658514,-0.09498292,-0.09333037,-0.0899408,-0.08812518,-0.08777802
-0.0939411,-0.0939411,-0.0939411,-0.0939411,-0.0939411,-0.0939411,-0.0939411,-0.0939411,-0.0939411,-0.0939411,-0.0939411,-0.0939411,-0.09444749,-0.09292763,-0.09186119,-0.09005582,-0.08880784,-0.08609382,-0.08494331,-0.08409649,-0.08350225
-0.09003698,-0.09003698,-0.09003698,-0.09003698,-0.09003698,-0.09003698,-0.09003698,-0.09003698,-0.09003698,-0.09003698,-0.09003698,-0.09003698,-0.08990907,-0.08994859,-0.09097207,-0.09102567,-0.09201633,-0.09226059,-0.09269709,-0.09209399,-0.09274261
-0.09093909,-0.09093909,-0.09093909,-0.09093909,-0.09093909,-0.09093909,-0.09093909,-0.09093909,-0.09093909,-0.09093909,-0.09093909,-0.09093909,-0.09100639,-0.09029057,-0.08905162,-0.08860597,-0.08699558,-0.08568677,-0.08359256,-0.08208891,-0.08273527
-0.09210336,-0.09210336,-0.09210336,-0.09210336,-0.09210336,-0.09210336,-0.09210336,-0.09210336,-0.09210336,-0.09210336,-0.09210336,-0.09210336,-0.09264379,-0.09303576,-0.09494767,-0.09523136,-0.09676473,-0.09809542,-0.09846027,-0.09806922,-0.09886273
-0.02549317,-0.02549317,-0.02549317,-0.02549317,-0.02549317,-0.02549317,-0.02549317,-0.02549317,-0.02549317,-0.02549317,-0.02549317,-0.02549317,-0.00442117,0.00437531,0.02216215,0.03277334,0.05507398,0.09549785,0.13924753,0.15073366,0.18265741
-0.10246259,-0.10246259,-0.10246259,-0.10246259,-0.10246259,-0.10246259,-0.10246259,-0.10246259,-0.10246259,-0.10246259,-0.10246259,-0.10246259,-0.09977612,-0.09449867,-0.0938654,-0.09124158,-0.08866091,-0.08463077,-0.08414438,-0.08165376,-0.081792
-0.10297997,-0.10297997,-0.10297997,-0.10297997,-0.10297997,-0.10297997,-0.10297997,-0.10297997,-0.10297997,-0.10297997,-0.10297997,-0.10297997,-0.10008448,-0.09868268,-0.09844598,-0.09777374,-0.09796447,-0.09711849,-0.09735584,-0.09691982,-0.0975443
-0.09165309,-0.09165309,-0.09165309,-0.09165309,-0.09165309,-0.09165309,-0.09165309,-0.09165309,-0.09165309,-0.09165309,-0.09165309,-0.09165309,-0.09203843,-0.09286582,-0.09436009,-0.09495274,-0.09618445,-0.09704066,-0.09720429,-0.09664439,-0.09723326
